,Timestamp,Consumo,Estacao
210,2019-01-27,58.555949999999996,Inverno
211,2019-01-28,70.76163000000001,Inverno
212,2019-01-29,74.14764,Inverno
213,2019-01-30,75.17871,Inverno
214,2019-01-31,75.13685000000001,Inverno
215,2019-02-01,74.57622,Inverno
216,2019-02-02,67.64425,Inverno
217,2019-02-03,60.88729,Inverno
218,2019-02-04,68.20752,Inverno
219,2019-02-05,67.29562,Inverno
220,2019-02-06,66.27964999999999,Inverno
221,2019-02-07,66.50464,Inverno
222,2019-02-08,68.47777,Inverno
223,2019-02-09,64.11353,Inverno
224,2019-02-10,59.47923,Inverno
225,2019-02-11,71.18095,Inverno
226,2019-02-12,71.30445999999999,Inverno
227,2019-02-13,67.97734999999999,Inverno
228,2019-02-14,66.97424000000001,Inverno
229,2019-02-15,66.63259,Inverno
230,2019-02-16,60.596669999999996,Inverno
231,2019-02-17,55.33337,Inverno
232,2019-02-18,66.30587,Inverno
233,2019-02-19,68.24395,Inverno
234,2019-02-20,69.46351,Inverno
235,2019-02-21,69.08111,Inverno
236,2019-02-22,69.84916,Inverno
237,2019-02-23,65.27359,Inverno
238,2019-02-24,60.29233,Inverno
239,2019-02-25,69.61554,Inverno
240,2019-02-26,67.52617,Inverno
241,2019-02-27,67.32539,Inverno
242,2019-02-28,66.92157,Inverno
243,2019-03-01,66.25036,Primavera
244,2019-03-02,60.34584,Primavera
245,2019-03-03,54.88929,Primavera
246,2019-03-04,59.12796,Primavera
247,2019-03-05,59.93157,Primavera
248,2019-03-06,65.67974000000001,Primavera
249,2019-03-07,68.98603,Primavera
250,2019-03-08,69.79641000000001,Primavera
251,2019-03-09,64.29772,Primavera
252,2019-03-10,57.90807,Primavera
253,2019-03-11,66.18853,Primavera
254,2019-03-12,67.8369,Primavera
255,2019-03-13,68.92101,Primavera
256,2019-03-14,69.20061,Primavera
257,2019-03-15,68.8309,Primavera
258,2019-03-16,62.39726,Primavera
259,2019-03-17,56.73494,Primavera
260,2019-03-18,68.05639,Primavera
261,2019-03-19,70.01588000000001,Primavera
262,2019-03-20,68.73055000000001,Primavera
263,2019-03-21,65.34105000000001,Primavera
264,2019-03-22,63.85817,Primavera
265,2019-03-23,59.22665,Primavera
266,2019-03-24,54.92953,Primavera
267,2019-03-25,65.22691999999999,Primavera
268,2019-03-26,66.93791999999999,Primavera
269,2019-03-27,66.62997999999999,Primavera
270,2019-03-28,66.02136,Primavera
271,2019-03-29,65.11018,Primavera
272,2019-03-30,59.52955,Primavera
273,2019-03-31,54.47338,Primavera
274,2019-04-01,64.83603,Primavera
275,2019-04-02,66.72638,Primavera
276,2019-04-03,67.877,Primavera
277,2019-04-04,68.77832000000001,Primavera
278,2019-04-05,68.76029,Primavera
279,2019-04-06,61.99644,Primavera
280,2019-04-07,55.85605,Primavera
281,2019-04-08,64.79792,Primavera
282,2019-04-09,64.90246,Primavera
283,2019-04-10,64.97541,Primavera
284,2019-04-11,65.53636,Primavera
285,2019-04-12,66.04852000000001,Primavera
286,2019-04-13,61.06669,Primavera
287,2019-04-14,55.0886,Primavera
288,2019-04-15,65.09492,Primavera
289,2019-04-16,66.33138000000001,Primavera
290,2019-04-17,66.29735000000001,Primavera
291,2019-04-18,65.21028,Primavera
292,2019-04-19,54.95561,Primavera
293,2019-04-20,56.281169999999996,Primavera
294,2019-04-21,53.51982,Primavera
295,2019-04-22,64.79744000000001,Primavera
296,2019-04-23,66.24273,Primavera
297,2019-04-24,67.42822,Primavera
298,2019-04-25,67.96861,Primavera
299,2019-04-26,67.94031,Primavera
300,2019-04-27,62.350919999999995,Primavera
301,2019-04-28,56.17264,Primavera
302,2019-04-29,64.57515,Primavera
303,2019-04-30,65.50595,Primavera
304,2019-05-01,57.02391,Primavera
305,2019-05-02,64.87819,Primavera
306,2019-05-03,66.42266000000001,Primavera
307,2019-05-04,61.10838,Primavera
308,2019-05-05,56.22456,Primavera
309,2019-05-06,66.50408,Primavera
310,2019-05-07,66.89997,Primavera
311,2019-05-08,65.64695,Primavera
312,2019-05-09,65.48837999999999,Primavera
313,2019-05-10,65.54813,Primavera
314,2019-05-11,60.50301,Primavera
315,2019-05-12,54.49969,Primavera
316,2019-05-13,64.34837,Primavera
317,2019-05-14,65.30508,Primavera
318,2019-05-15,63.60958,Primavera
319,2019-05-16,62.85642,Primavera
320,2019-05-17,61.83504,Primavera
321,2019-05-18,56.46396,Primavera
322,2019-05-19,51.827239999999996,Primavera
323,2019-05-20,61.21655,Primavera
324,2019-05-21,63.05697,Primavera
325,2019-05-22,63.638169999999995,Primavera
326,2019-05-23,63.96401,Primavera
327,2019-05-24,63.510020000000004,Primavera
328,2019-05-25,57.65872,Primavera
329,2019-05-26,52.42272,Primavera
330,2019-05-27,61.77823,Primavera
331,2019-05-28,63.89161,Primavera
332,2019-05-29,64.43603,Primavera
333,2019-05-30,65.00076,Primavera
334,2019-05-31,64.85378,Primavera
335,2019-06-01,59.38468,Verão
336,2019-06-02,53.5718,Verão
337,2019-06-03,61.97735,Verão
338,2019-06-04,62.04416,Verão
339,2019-06-05,61.43320000000001,Verão
340,2019-06-06,61.656229999999994,Verão
341,2019-06-07,61.67868,Verão
342,2019-06-08,56.87766,Verão
343,2019-06-09,51.660940000000004,Verão
344,2019-06-10,60.67435,Verão
345,2019-06-11,62.58085,Verão
346,2019-06-12,63.011720000000004,Verão
347,2019-06-13,63.247229999999995,Verão
348,2019-06-14,63.68349,Verão
349,2019-06-15,58.813849999999995,Verão
350,2019-06-16,52.93508,Verão
351,2019-06-17,61.6952,Verão
352,2019-06-18,62.8164,Verão
353,2019-06-19,62.95584,Verão
354,2019-06-20,56.589870000000005,Verão
355,2019-06-21,59.07164,Verão
356,2019-06-22,55.530370000000005,Verão
357,2019-06-23,51.07521,Verão
358,2019-06-24,59.73158,Verão
359,2019-06-25,62.48814,Verão
360,2019-06-26,63.22829,Verão
361,2019-07-01,61.93991,Verão
362,2019-07-02,63.30307,Verão
363,2019-07-03,63.52447,Verão
364,2019-07-04,63.31441,Verão
365,2019-07-05,62.26302,Verão
366,2019-07-06,55.88809,Verão
367,2019-07-07,50.063120000000005,Verão
368,2019-07-08,57.56728,Verão
369,2019-07-09,58.24591,Verão
370,2019-07-10,60.08828,Verão
371,2019-07-11,60.53693,Verão
372,2019-07-12,60.62831,Verão
373,2019-07-13,55.96817,Verão
374,2019-07-14,51.21839,Verão
375,2019-07-15,60.48501,Verão
376,2019-07-16,61.592589999999994,Verão
377,2019-07-17,61.22955,Verão
378,2019-07-18,61.063,Verão
379,2019-07-19,60.85826,Verão
380,2019-07-20,55.73159,Verão
381,2019-07-21,50.574169999999995,Verão
382,2019-07-22,59.84381,Verão
383,2019-07-23,61.658379999999994,Verão
384,2019-07-24,62.1415,Verão
385,2019-07-25,62.222730000000006,Verão
386,2019-07-26,61.846309999999995,Verão
387,2019-07-27,56.9604,Verão
388,2019-07-28,51.489419999999996,Verão
389,2019-07-29,60.36893,Verão
390,2019-07-30,61.998479999999994,Verão
391,2019-07-31,62.194340000000004,Verão
392,2019-08-01,62.47717,Verão
393,2019-08-02,63.05768,Verão
394,2019-08-03,56.540330000000004,Verão
395,2019-08-04,50.64183,Verão
396,2019-08-05,58.96648,Verão
397,2019-08-06,60.51296,Verão
398,2019-08-07,61.30093,Verão
399,2019-08-08,62.37677000000001,Verão
400,2019-08-09,63.01319,Verão
401,2019-08-10,58.29641,Verão
402,2019-08-11,52.67881,Verão
403,2019-08-12,62.73439,Verão
404,2019-08-13,63.80591,Verão
405,2019-08-14,62.55054,Verão
406,2019-08-15,61.19592,Verão
407,2019-08-16,61.34002,Verão
408,2019-08-17,56.69675,Verão
409,2019-08-18,52.22767,Verão
410,2019-08-19,61.71306,Verão
411,2019-08-20,63.03247,Verão
412,2019-08-21,62.98389,Verão
413,2019-08-22,62.71577,Verão
414,2019-08-23,62.38178,Verão
415,2019-08-24,56.96858,Verão
416,2019-08-25,51.51639,Verão
417,2019-08-26,60.529720000000005,Verão
418,2019-08-27,62.20812,Verão
419,2019-08-28,62.31203,Verão
420,2019-08-29,62.738,Verão
421,2019-08-30,63.55525,Verão
422,2019-08-31,58.97629,Verão
423,2019-09-01,53.04745,Outono
424,2019-09-02,61.77634,Outono
425,2019-09-03,63.93314,Outono
426,2019-09-04,64.37908999999999,Outono
427,2019-09-05,63.96079,Outono
428,2019-09-06,62.83714,Outono
429,2019-09-07,55.05264,Outono
430,2019-09-08,53.37625,Outono
431,2019-09-09,64.60315,Outono
432,2019-09-10,67.28005,Outono
433,2019-09-11,68.25946,Outono
434,2019-09-12,68.89795,Outono
435,2019-09-13,67.01901,Outono
436,2019-09-14,61.117979999999996,Outono
437,2019-09-15,56.151900000000005,Outono
438,2019-09-16,66.95738,Outono
439,2019-09-17,68.42912,Outono
440,2019-09-18,68.62742,Outono
441,2019-09-19,68.35141,Outono
442,2019-09-20,67.25535,Outono
443,2019-09-21,61.063370000000006,Outono
444,2019-09-22,54.61613,Outono
445,2019-09-23,62.673190000000005,Outono
446,2019-09-24,64.18690000000001,Outono
447,2019-09-25,63.80677,Outono
448,2019-09-26,63.20359,Outono
449,2019-09-27,63.24299,Outono
450,2019-09-28,58.525330000000004,Outono
451,2019-09-29,53.158319999999996,Outono
452,2019-09-30,63.16771,Outono
453,2019-10-01,66.31636,Outono
454,2019-10-02,67.50772,Outono
455,2019-10-03,67.03847,Outono
456,2019-10-04,66.90848,Outono
457,2019-10-05,61.70965,Outono
458,2019-10-06,55.2274,Outono
459,2019-10-07,64.02077,Outono
460,2019-10-08,65.08168,Outono
461,2019-10-09,65.11692,Outono
462,2019-10-10,65.87489,Outono
463,2019-10-11,66.90041000000001,Outono
464,2019-10-12,59.27093,Outono
465,2019-10-13,57.77192,Outono
466,2019-10-14,67.72091,Outono
467,2019-10-15,67.70716,Outono
468,2019-10-16,67.9305,Outono
469,2019-10-17,69.09922999999999,Outono
470,2019-10-18,69.27582000000001,Outono
471,2019-10-19,62.84747,Outono
472,2019-10-20,55.72354,Outono
473,2019-10-21,63.39401,Outono
474,2019-10-22,64.49324,Outono
475,2019-10-23,65.545,Outono
476,2019-10-24,66.6412,Outono
477,2019-10-25,67.92733,Outono
478,2019-10-26,62.7711,Outono
479,2019-10-27,57.95998,Outono
480,2019-10-28,67.4928,Outono
481,2019-10-29,70.07508,Outono
482,2019-10-30,71.06578,Outono
483,2019-10-31,70.25502,Outono
484,2019-11-01,68.84356,Outono
485,2019-11-02,60.21107,Outono
486,2019-11-03,58.08549,Outono
487,2019-11-04,70.0512,Outono
488,2019-11-05,71.26529,Outono
489,2019-11-06,68.91169000000001,Outono
490,2019-11-07,68.15603,Outono
491,2019-11-08,68.22758,Outono
492,2019-11-09,63.10239,Outono
493,2019-11-10,57.61653,Outono
494,2019-11-11,67.45599,Outono
495,2019-11-12,67.9561,Outono
496,2019-11-13,68.13004,Outono
497,2019-11-14,67.22674,Outono
498,2019-11-15,59.20776,Outono
499,2019-11-16,57.664159999999995,Outono
500,2019-11-17,54.222879999999996,Outono
501,2019-11-18,64.30932,Outono
502,2019-11-19,66.71368,Outono
503,2019-11-20,65.62001,Outono
504,2019-11-21,68.27405,Outono
505,2019-11-22,68.94134,Outono
506,2019-11-23,63.163740000000004,Outono
507,2019-11-24,55.14821,Outono
508,2019-11-25,64.52557,Outono
509,2019-11-26,66.78407000000001,Outono
510,2019-11-27,67.32596,Outono
511,2019-11-28,66.67697,Outono
512,2019-11-29,66.11439999999999,Outono
513,2019-11-30,62.18132,Outono
514,2019-12-01,56.80218,Inverno
515,2019-12-02,65.43027,Inverno
516,2019-12-03,66.05275,Inverno
517,2019-12-04,67.29978,Inverno
518,2019-12-05,68.15187,Inverno
519,2019-12-06,66.92173999999999,Inverno
520,2019-12-07,61.380160000000004,Inverno
521,2019-12-08,55.8656,Inverno
522,2019-12-09,66.04044,Inverno
523,2019-12-10,67.41873,Inverno
524,2019-12-11,67.83064999999999,Inverno
525,2019-12-12,68.20991000000001,Inverno
526,2019-12-13,67.739,Inverno
527,2019-12-14,62.16391,Inverno
528,2019-12-15,57.452769999999994,Inverno
