,Timestamp,Consumo,Temperatura,Umidade,Radiacao
81,2018-08-27,60.36023,20.859199692385943,60.88203266787659,2786.253249097473
82,2018-08-28,61.86062,22.170153354083897,62.025454545454544,2792.203623188406
83,2018-08-29,62.3774,23.256112064981508,60.418330308529946,2890.381407942238
84,2018-08-30,62.89731,23.666692893118285,58.61657559198543,2897.087050359712
85,2018-08-31,63.58593,23.724686773417304,58.52007299270073,2788.730990990991
86,2018-09-07,58.6304,22.97283651540359,57.86770072992701,3020.9810564663026
87,2018-09-08,62.88748,23.14860772717806,56.70496323529412,3081.704181818182
88,2018-09-09,51.80853,23.10974352594718,57.55871559633027,3013.367150635209
89,2018-09-10,66.07961999999999,23.35349738726096,58.29578754578755,2965.404
90,2018-09-11,64.13098000000001,23.59246240175245,58.65837937384899,2894.4241818181818
91,2018-09-12,52.73778,23.69902261512246,59.40441176470589,2811.771818181818
92,2018-09-13,64.18668,23.624486705057848,60.81985294117647,2628.6359633027523
93,2018-09-14,63.368010000000005,22.717126592170786,66.36924493554328,2396.105839416058
94,2018-09-15,58.16349,22.925164300054167,67.32636363636364,2666.427207207207
95,2018-09-16,52.66237,23.56204031171395,66.45628415300547,2722.2297833935017
96,2018-09-17,61.622020000000006,23.1630538738467,70.85688073394495,2155.6416666666664
97,2018-09-18,63.74464,24.022512573435858,67.07129798903108,2670.208333333333
98,2018-09-19,65.00543,24.777719392292905,64.73853211009174,2847.712159709619
99,2018-09-20,63.81298,23.86573587999166,67.26648351648352,2530.887295825771
100,2018-09-21,64.55129,24.378377317133964,64.50453720508168,3070.675270758123
101,2018-09-22,60.10517,25.70020294445503,60.26094890510949,3212.3227436823104
102,2018-09-23,55.10439,25.95649020442736,59.48080438756856,3105.3690217391304
103,2018-09-24,65.54233,25.828883453847087,59.9743119266055,2990.112658227848
104,2018-09-25,67.10797,25.080293984858063,62.64963503649635,2850.3278985507245
105,2018-09-26,67.62167,25.39067512196936,62.252285191956126,3023.795840867993
106,2018-09-27,67.29294,25.04874146055812,63.5985401459854,2809.9635701275047
107,2018-09-28,66.08883999999999,25.08254898600427,64.60109289617486,2887.2163339382937
108,2018-09-29,60.91501,25.6856375155314,63.51467889908257,2923.6443430656936
109,2018-09-30,54.85159,24.97212520349248,66.79151291512915,2636.401275045537
110,2018-10-07,60.82406,23.71313853008992,69.31318681318682,2641.220947176685
111,2018-10-08,62.17665,24.719006780275045,67.91681901279708,2774.450182481752
112,2018-10-09,61.524260000000005,25.25955068717359,65.3121546961326,2982.369090909091
113,2018-10-10,66.65246,24.954296380199917,65.6460258780037,2908.905893186004
114,2018-10-11,60.26147,24.68560587703446,66.18589743589743,2862.898181818182
115,2018-10-12,63.96934,25.072648881609933,65.39853747714808,2949.269945355192
116,2018-10-13,59.01472,25.61506668084243,65.44698354661791,2911.475547445256
117,2018-10-14,54.88607,25.10029007554164,67.02941176470588,2946.256909090909
118,2018-10-15,63.95788,24.818323641816004,68.5,2828.6845173041897
119,2018-10-16,66.22735,24.766597051975094,70.45748613678373,2696.314259597806
120,2018-10-17,67.09931,25.30028261865075,70.23529411764706,2831.435347985348
121,2018-10-18,67.38247,25.57231529440542,68.8003663003663,2960.0363802559414
122,2018-10-19,66.13386,24.675539467387537,69.42752293577982,2895.238391224863
123,2018-10-20,59.44066,24.13559947941329,66.2167577413479,3175.358439201452
124,2018-10-21,52.88173,23.057421214082694,66.90892531876139,2958.469708029197
125,2018-10-22,63.36737,23.77110753284725,67.15693430656934,3092.5003636363635
126,2018-10-23,66.17250999999999,24.736008007129733,66.41605839416059,3099.8528233151183
127,2018-10-24,65.38558,24.200854876253945,70.43886861313868,2642.270727272727
128,2018-10-25,65.13076,24.330848645916387,71.90346083788707,2551.838336347197
129,2018-10-26,65.67622,25.04396393426995,69.98813868613139,2857.822463768116
130,2018-10-27,60.60582,25.07469961614672,68.41240875912409,3010.8214801444046
131,2018-10-28,53.53507,24.148378022505103,66.8400365630713,3120.588747731397
132,2018-10-29,63.04779,23.95289911859644,68.07769652650822,2977.908363636364
133,2018-10-30,65.77358,24.961085695968208,67.74410163339383,3077.4877034358046
134,2018-10-31,66.76982,25.260328925064822,68.40834845735027,2915.573021582734
135,2018-11-07,60.62092,24.22629983380889,71.09191176470588,2833.027504553734
136,2018-11-08,57.09061,23.521662247907184,72.8690036900369,2540.0021978021978
137,2018-11-09,63.60445,23.56384495205914,72.775,2520.9277879341867
138,2018-11-10,65.74946000000001,24.2357693722756,72.0939226519337,2675.453636363636
139,2018-11-11,55.84009,25.156239988418516,68.57578558225508,3149.721675774135
140,2018-11-12,67.91696,25.871234082001507,66.95269016697588,3214.3078754578755
141,2018-11-13,69.75783,26.296612640963517,66.73933209647495,3193.604411764706
142,2018-11-14,70.14475999999999,25.867864084374997,68.01669758812616,3024.6952380952384
143,2018-11-15,62.69881,25.51560842509708,67.75324675324676,3242.037384898711
144,2018-11-16,65.08197,25.18859001323125,69.3578154425612,3064.9488847583643
145,2018-11-17,60.08585,24.965856410603887,69.07142857142857,3045.1791127541587
146,2018-11-18,55.60463,25.02132684630831,69.25093283582089,2877.0762430939226
147,2018-11-19,63.62195,24.130311048697138,68.51401869158879,2905.057855822551
148,2018-11-20,62.82662,23.97557836153256,69.28119180633148,2870.8053113553115
149,2018-11-21,64.51993,24.41216001336527,68.9721706864564,2846.6781818181817
150,2018-11-22,66.51403,24.979971353955104,68.13837638376384,3016.563071297989
151,2018-11-23,67.32136,24.720751541570763,70.8830570902394,2606.2888482632543
152,2018-11-24,61.0755,24.03122260887139,73.98979591836735,2513.964403669725
153,2018-11-25,55.3036,24.11288422252349,71.85859519408503,2743.87871559633
154,2018-11-26,63.80405,23.793093778846558,72.22718808193669,2762.320073664825
155,2018-11-27,64.85718,23.946036585423787,70.89502762430939,3011.7932481751823
156,2018-11-28,65.92547,24.45984835177175,69.63461538461539,3011.480217785844
157,2018-11-29,67.23582,24.754466720631942,69.83088235294117,3047.868909090909
158,2018-11-30,67.47923,24.687049845362377,71.44761029411765,2921.804181818182
159,2018-12-07,60.90685,24.03487731353924,69.37937384898711,3034.4050816696918
160,2018-12-08,51.01071,23.24680401664565,68.43462246777163,3186.3183303085298
161,2018-12-09,63.89877,23.01327608086909,69.15193370165746,2961.3169398907103
162,2018-12-10,57.82089,24.1330674262978,69.28021978021978,3015.390727272727
163,2018-12-11,67.15564,25.413570587632268,66.32439926062847,3243.023400365631
164,2018-12-12,69.47685,25.665484009911975,65.86924493554328,3262.8096715328466
165,2018-12-13,69.8975,25.301038885713805,66.84346224677716,3352.285299455535
166,2018-12-14,69.91488000000001,25.625437898528087,65.89266055045871,3277.3365454545456
167,2018-12-15,64.23733,25.511050464946223,66.81985294117646,3245.6703096539163
168,2018-12-16,58.9504,25.68766325181243,66.59317343173431,3434.186703096539
169,2018-12-17,69.94842,26.060504758842253,66.72477064220183,3305.710363636364
170,2018-12-18,70.42209,25.73607281894372,67.90515653775323,3208.779090909091
171,2018-12-19,69.4251,25.782015388786185,67.59742647058823,3273.106204379562
172,2018-12-20,69.31689999999999,26.090008479582387,66.23161764705883,3307.406170598911
173,2018-12-21,67.9123,25.72650175384208,66.96691176470588,3209.484782608696
174,2018-12-22,62.4757,25.52505813976618,67.61090573012939,3220.799272727273
175,2018-12-23,57.46399,24.98734924038424,70.0839483394834,3149.1381386861312
176,2018-12-24,56.71984,24.44125231186104,72.3342541436464,2966.729818181818
177,2018-12-25,50.34846,24.50645061817361,71.62248628884826,3095.0164556962027
178,2018-12-26,59.16892,24.58416398188601,71.83638025594149,3069.288969258589
179,2018-12-27,61.19679,24.732266797165607,72.23175182481752,3022.731147540984
180,2018-12-28,62.00321,25.02641339212978,72.10220994475138,3028.792883211679
181,2018-12-29,59.20309,25.054848404785773,71.82255083179298,3056.718795620438
182,2018-12-30,56.02186,25.230372013915478,71.80406654343808,3097.8846435100545
183,2018-12-31,56.82804,25.353153721777865,71.98154981549816,3116.455172413793
184,2019-01-01,52.92599,25.610229864728904,70.59235074626865,3290.2847426470585
185,2019-01-02,74.57622,26.362949259852066,68.66231343283582,3413.074542124542
186,2019-01-03,66.25036,26.49251374625,67.20204841713222,3300.2833333333333
187,2019-01-04,64.83603,25.66687263080656,69.46828358208955,3143.228044280443
188,2019-01-05,57.02391,24.845005548523943,72.67943925233645,2841.2007366482503
189,2019-01-06,59.38468,25.00127410624314,71.86516853932584,3053.2876155268023
190,2019-01-07,61.93991,25.36859923123993,70.77425373134328,3000.8648798521253
191,2019-01-08,62.47717,25.35792165171404,70.13815789473684,3107.231423290203
192,2019-01-09,53.04745,25.3638682124098,69.33081285444234,3155.971799628943
193,2019-01-10,66.31636,25.021979152919812,69.68773584905661,3053.8296641791044
194,2019-01-11,68.84356,25.000767657445337,69.44318181818181,3222.16052141527
195,2019-01-12,56.80218,25.021734022304976,69.63894139886578,3258.377094972067
196,2019-01-13,58.46112,25.318062805535146,69.06132075471699,3379.244795539033
197,2019-01-14,69.67878,25.495247345929894,69.70532319391636,3244.8097378277157
198,2019-01-15,71.64116,25.859362158123968,68.88140417457305,3362.4586142322096
199,2019-01-16,72.76055000000001,26.276727922198976,67.70152091254752,3342.8619850187265
200,2019-01-17,72.43224000000001,26.20817586074284,67.84885931558935,3233.790654205608
201,2019-01-18,71.71873,25.58043385635817,70.06965648854961,3156.052523364486
202,2019-01-19,64.95755,25.280065642072383,70.08301526717557,3176.917415730337
203,2019-01-20,59.36464,25.323569056591342,69.3647619047619,3272.7988785046728
204,2019-01-21,71.13933999999999,26.16570027418364,67.17714285714285,3428.4112781954886
205,2019-01-22,73.83973999999999,26.653894268901563,65.69252873563218,3458.4338374291115
206,2019-01-23,74.50585000000001,26.760968997118223,66.36590038314176,3308.2871939736347
207,2019-01-24,73.51665,26.07395662395789,67.54711538461538,3307.381142857143
208,2019-01-25,71.06026,25.707455706715237,68.45977011494253,3288.482765151515
209,2019-01-26,63.55095,25.1288311844622,69.96353166986565,3172.6899621212124
210,2019-01-27,58.55595,25.18085222398126,69.4952380952381,3192.193644859813
211,2019-01-28,70.76163000000001,25.78555972716861,67.79238095238095,3282.5489719626166
212,2019-01-29,74.14764,26.485462499823708,65.54158790170132,3372.463197026022
213,2019-01-30,75.17871,26.856498321562206,63.58568738229755,3485.3141527001862
214,2019-01-31,75.13685000000001,26.76630286673227,63.53904761904762,3451.195849056604
215,2019-02-01,64.2733,26.753680702405195,63.88263358778626,3422.681663516068
216,2019-02-02,67.64425,26.337585611005185,65.84291187739464,3255.365094339623
217,2019-02-03,60.34584,25.8041148193818,67.25862068965517,3167.246037735849
218,2019-02-04,66.72638,24.979605543413197,69.3247619047619,3099.4340866290017
219,2019-02-05,64.87819,24.49505830670126,71.68199233716476,2973.175855513308
220,2019-02-06,53.5718,24.230168113128823,73.17112810707457,2882.71186440678
221,2019-02-07,63.30307,24.69347550779436,71.73900573613767,3131.952354048964
222,2019-02-08,63.05768,25.583212934094096,69.08633776091082,3344.1883895131086
223,2019-02-09,61.77634,26.16112257326336,67.96768060836501,3318.3001879699245
224,2019-02-10,67.50772,25.97000141535476,69.67816091954023,3083.266729678639
225,2019-02-11,60.21107,26.339596943052797,68.84250474383302,3273.834333958724
226,2019-02-12,65.43027,25.50192397901529,70.53238095238095,2962.045574387947
227,2019-02-13,67.97734999999999,24.629219373504235,72.40458015267176,2776.6922787193976
228,2019-02-14,66.97424000000001,24.41369795059013,72.85066162570888,2822.627663551402
229,2019-02-15,66.63259,24.33188377378381,75.12121212121212,2650.0202979515825
230,2019-02-16,60.59667,24.217097645028524,76.086011342155,2614.947211895911
231,2019-02-17,55.33337,24.20805745455209,75.60246679316889,2732.185046728972
232,2019-02-18,66.30587,24.62126126889337,74.63851992409867,2917.5966292134835
233,2019-02-19,68.24395,24.864079401237795,73.35754716981133,3112.823925233645
234,2019-02-20,69.46351,25.191190090200603,72.26172607879926,3174.391094619666
235,2019-02-21,69.08111,25.2701864923857,72.22616822429906,3112.165055762082
236,2019-02-22,69.84916,25.555229954597056,71.01792452830189,3260.9494402985074
237,2019-02-23,65.27359,26.15800864624294,69.39774859287054,3321.824349442379
238,2019-02-24,60.29233,26.24455316473514,69.32956685499059,3251.8268156424583
239,2019-02-25,69.61554,25.38915520023451,71.66355140186916,2965.633086876155
240,2019-02-26,67.52617,24.072508097609614,74.43502824858757,2811.797579143389
241,2019-02-27,67.32539,23.859788062580364,74.4773156899811,2913.566914498141
242,2019-02-28,66.92157,24.184103342365415,73.17289719626169,2980.966111111111
243,2019-03-01,68.20124,24.36539736410985,72.22598870056497,3053.532096474953
244,2019-03-02,60.88729,24.68266663893894,71.64783427495291,3027.782681564246
245,2019-03-03,54.88929,24.657161755475208,71.34586466165413,3095.088454376164
246,2019-03-04,67.877,24.808049738004925,72.78853383458646,3060.138661710037
247,2019-03-05,66.42266000000001,25.030091595442016,72.9461247637051,3074.0684112149534
248,2019-03-06,61.97735,24.959042695138056,72.7528409090909,3131.363533834586
249,2019-03-07,63.52447,25.12055137059848,72.12713472485768,3134.5501879699245
250,2019-03-08,56.54033,25.55947136747689,71.01425855513308,3183.622889305816
251,2019-03-09,63.93314,25.259505726375465,71.40344168260039,3089.1192452830187
252,2019-03-10,67.03847,24.89564370326304,71.45920303605313,3149.0818867924527
253,2019-03-11,58.08549,24.41266089529039,72.6847619047619,2981.4414772727278
254,2019-03-12,66.05275,24.66249050751849,72.95722433460077,2985.093572778828
255,2019-03-13,68.92101,24.90835423389427,73.36095238095238,2954.1887218045117
256,2019-03-14,69.20061,24.9474240028859,73.16380952380952,3026.2195488721804
257,2019-03-15,68.8309,25.091529170983947,72.60018903591683,3072.127016885553
258,2019-03-16,62.39726,25.03047741439056,73.64895635673625,2927.615977443609
259,2019-03-17,56.73494,25.00173579482611,74.03041825095058,2846.5062146892656
260,2019-03-18,68.05639,25.3999346299462,73.32699619771863,2976.669360902256
261,2019-03-19,70.01588000000001,25.703447795584268,71.7750472589792,3181.3287850467286
262,2019-03-20,68.73055000000001,24.7833155879916,74.3609022556391,2755.178252788104
263,2019-03-21,65.34105000000001,23.365712891173203,76.87476635514018,2450.713543599258
264,2019-03-22,63.85817,23.152834733577563,76.0,2649.5122222222226
265,2019-03-23,59.22665,23.6974820408535,74.07486136783734,2917.30773480663
266,2019-03-24,54.92953,24.274112224899177,72.97777777777777,2917.2491712707183
267,2019-03-25,65.22691999999999,24.25551826030221,71.53611111111111,3000.911376146789
268,2019-03-26,66.93791999999999,24.043248982471155,71.98710865561694,2953.637981651376
269,2019-03-27,66.62997999999999,23.98939801898511,72.83241252302025,2929.8998165137614
270,2019-03-28,66.02136,24.187004052400077,73.69741697416974,2842.1321755027425
271,2019-03-29,65.11018,24.293382857686808,72.69152854511971,2907.656043956044
272,2019-03-30,59.52955,24.29761238754521,71.64114391143912,3009.228884826325
273,2019-03-31,54.47338,24.396434520170885,71.71771217712177,2939.694515539305
274,2019-04-01,67.22842999999999,24.464360403869843,72.17343173431735,2863.1284153005463
275,2019-04-02,68.20752,24.65926980866605,71.49908088235294,2965.190875912409
276,2019-04-03,59.12796,24.797131645602438,72.73062730627306,2878.003113553113
277,2019-04-04,68.77832000000001,24.953443240397085,73.88121546961327,2804.771897810219
278,2019-04-05,61.10838,24.70153131568796,75.85185185185185,2579.9574817518246
279,2019-04-06,62.04416,23.745122727088585,78.00833333333334,2449.5309523809524
280,2019-04-07,63.31441,23.654160306235443,77.71388888888889,2457.4946886446887
281,2019-04-08,50.64183,23.59565530562613,76.25046210720888,2637.412204007286
282,2019-04-09,64.37908999999999,23.552075213945606,75.0,2789.806569343066
283,2019-04-10,66.90848,23.60710278462942,74.95277777777778,2801.4863720073668
284,2019-04-11,70.0512,23.78372114428181,73.94907407407408,2836.780586080586
285,2019-04-12,67.29978,24.029125108446497,73.00927643784787,2890.0636697247705
286,2019-04-13,61.06669,24.318267933092088,74.0909090909091,2780.6946886446885
287,2019-04-14,55.0886,24.35988221656545,75.84794776119404,2573.403148148148
288,2019-04-15,65.09492,24.56968233726488,74.44216417910448,2772.7760667903526
289,2019-04-16,66.33138000000001,24.25754068649207,76.34579439252336,2538.913653136531
290,2019-04-17,66.29735000000001,24.08155751135845,73.48311444652909,2829.748339483395
291,2019-04-18,65.21028,24.286106107316364,70.40316573556797,2995.231053604436
292,2019-04-19,54.95561,24.33028324212324,70.04878048780488,2923.639813084112
293,2019-04-20,56.28117,24.34431746520354,71.33333333333333,2692.333208955224
294,2019-04-21,53.51982,24.141289864913976,73.03195488721805,2595.487005649717
295,2019-04-22,64.79744000000001,23.848981834406487,74.30243445692884,2560.904283054004
296,2019-04-23,66.24273,24.040762158367247,74.80018761726079,2629.237126865672
297,2019-04-24,67.42822,24.43143390428363,73.72607879924954,2745.186194029851
298,2019-04-25,67.96861,24.571847028769188,73.3768656716418,2634.756007393715
299,2019-04-26,67.94031,24.640600838555205,73.23358348968105,2668.769758812616
300,2019-04-27,62.35092,24.593323373266497,73.53624535315986,2563.160332103321
301,2019-04-28,56.17264,24.15831813967946,73.1657355679702,2617.4074074074074
302,2019-04-29,64.57515,23.63666776504789,72.56052141527002,2759.400368324125
303,2019-04-30,65.50595,23.70161816510085,73.06915887850467,2706.9775925925924
304,2019-05-01,61.27545,23.54794898104429,75.07276119402985,2404.903345724907
305,2019-05-02,67.29562,23.91284114268169,74.94589552238806,2525.6022222222223
306,2019-05-03,59.93157,24.404770600806167,75.19573283858998,2470.1974169741698
307,2019-05-04,68.76029,24.624957544752437,73.91187384044527,2558.4555350553505
308,2019-05-05,56.22456,24.746855041094825,72.36270871985158,2681.235501858736
309,2019-05-06,61.43320000000001,24.50095050775853,71.88981481481481,2603.044897959184
310,2019-05-07,62.26302,24.086654994419582,72.12290502793296,2593.4390018484287
311,2019-05-08,58.96648,23.868507651921163,73.67411545623835,2460.088475836432
312,2019-05-09,63.96079,23.84682790304764,73.71869158878505,2398.9399628252786
313,2019-05-10,61.70965,23.92763895489214,74.32771535580524,2307.5756505576205
314,2019-05-11,71.26529,23.840540360896927,74.1672932330827,2279.738547486034
315,2019-05-12,68.15187,23.42808106553413,74.57988721804512,2354.116604477612
316,2019-05-13,64.34837,23.19292693197073,75.69491525423729,2245.94879406308
317,2019-05-14,65.30508,22.621283241809977,73.74766355140187,2430.638289962825
318,2019-05-15,63.60958,21.885167053230504,74.73880597014926,2348.159962756052
319,2019-05-16,62.85642,21.726293414726285,76.06902985074628,2199.522304832714
320,2019-05-17,61.83504,21.54286073680706,77.5401119402985,2071.1795918367347
321,2019-05-18,56.46396,22.13873310500376,75.54213483146067,2319.7347583643123
322,2019-05-19,51.82724,22.52186663306256,73.44402985074628,2457.5723562152134
323,2019-05-20,61.21655,22.73878180166997,71.23977695167287,2545.502025782689
324,2019-05-21,63.05697,22.853022013933245,71.54545454545455,2415.3659300184163
325,2019-05-22,63.63817,22.90702147980713,71.68621973929237,2350.227306273063
326,2019-05-23,63.96401,22.645412672791046,72.42213883677299,2310.3355018587363
327,2019-05-24,63.51002,21.89175974722444,73.2122905027933,2244.9736549165123
328,2019-05-25,57.65872,21.19398062216568,70.9547134935305,2560.3282003710574
329,2019-05-26,52.42272,21.63515778888078,69.66326530612245,2631.473420074349
330,2019-05-27,61.77823,22.642735603317806,69.71361940298507,2440.671880819367
331,2019-05-28,63.89161,23.141786374486585,71.50842696629213,2321.065671641791
332,2019-05-29,64.43603,23.27723942703795,71.74208566108007,2432.8797773654915
333,2019-05-30,65.00076,23.414622321153654,72.15262172284645,2260.162661737523
334,2019-05-31,64.85378,23.400462382796377,70.77434456928839,2301.247309833024
335,2019-06-01,56.76817,23.11573943376689,71.37546816479401,2312.488311688312
336,2019-06-02,66.27964999999999,22.80356586083,71.65055762081785,2303.208655616943
337,2019-06-03,65.67974000000001,22.04970216240393,72.29119850187266,2317.5886827458257
338,2019-06-04,61.99644,20.94152856933952,69.84392523364485,2544.174953617811
339,2019-06-05,66.50408,20.15327285116634,68.1044776119403,2529.803165735568
340,2019-06-06,61.65623,20.6253432025454,68.27204502814259,2469.66785046729
341,2019-06-07,55.88809,21.04716445429297,67.66353383458646,2464.43147113594
342,2019-06-08,60.51296,21.144404815889096,68.06754221388368,2389.5198884758365
343,2019-06-09,62.83714,21.42565002937471,67.49058380414313,2456.9309124767224
344,2019-06-10,55.2274,21.629649360359927,68.60767790262172,2362.5335807050096
345,2019-06-11,68.91169000000001,22.063111415236023,68.63533834586467,2415.2003731343284
346,2019-06-12,66.92173999999999,22.40308145393962,69.18003731343283,2331.8578066914497
347,2019-06-13,63.24723,22.881972813534087,68.6196261682243,2318.8187384044527
348,2019-06-14,63.68349,23.024830460767312,67.44413407821229,2370.387777777777
349,2019-06-15,58.81385,22.94127705083283,66.45420560747664,2407.63570093458
350,2019-06-16,52.93508,22.565214116720696,66.3964552238806,2375.67843866171
351,2019-06-17,61.6952,22.03915579674445,68.33239700374531,2325.467843866171
352,2019-06-18,62.8164,21.966441426180904,69.21869158878505,2298.108938547486
353,2019-06-19,62.95584,22.00342628739466,67.01498127340824,2391.2527777777777
354,2019-06-20,56.589870000000005,21.575675846002827,66.95131086142322,2488.659814814815
355,2019-06-21,59.07164,21.60686652120052,67.60767790262172,2426.9944237918216
356,2019-06-22,55.530370000000005,21.638923745722707,67.16728971962617,2414.042750929368
357,2019-06-23,51.07521,21.623518095222177,66.90636704119851,2453.099256505576
358,2019-06-24,59.73158,21.850029293082272,65.85727611940298,2442.825231910946
