Timestamp,Consumo,Temperatura,Umidade,Radiacao,Feriado
2018-10-15,63.95788,24.818323641816004,68.5,2828.6845173041897,False
2018-10-16,66.22735,24.766597051975094,70.45748613678373,2696.314259597806,False
2018-10-17,67.09931,25.30028261865075,70.23529411764706,2831.435347985348,False
2018-10-18,67.38247,25.57231529440542,68.8003663003663,2960.0363802559414,False
2018-10-19,66.13386,24.675539467387537,69.42752293577982,2895.238391224863,False
2018-10-20,59.44066,24.13559947941329,66.2167577413479,3175.358439201452,False
2018-10-21,52.88173,23.05742121408269,66.90892531876139,2958.469708029197,False
2018-10-22,63.36737,23.77110753284725,67.15693430656934,3092.5003636363635,False
2018-10-23,66.17250999999999,24.736008007129733,66.41605839416059,3099.8528233151183,False
2018-10-24,65.38558,24.200854876253945,70.43886861313868,2642.270727272727,False
2018-10-25,65.13076,24.330848645916387,71.90346083788707,2551.838336347197,False
2018-10-26,65.67622,25.04396393426995,69.98813868613139,2857.822463768116,False
2018-10-27,60.60582,25.07469961614672,68.41240875912409,3010.8214801444046,False
2018-10-28,53.53507,24.148378022505103,66.8400365630713,3120.588747731397,False
2018-10-29,63.04779,23.95289911859644,68.07769652650822,2977.908363636364,False
2018-10-30,65.77358,24.961085695968208,67.74410163339383,3077.4877034358046,False
2018-10-31,66.76982,25.260328925064822,68.40834845735027,2915.573021582734,False
2018-11-07,65.08588,24.22629983380889,71.09191176470588,2833.027504553734,False
2018-11-08,63.9038,23.521662247907184,72.8690036900369,2540.0021978021978,False
2018-11-09,64.13098000000001,23.56384495205914,72.775,2520.9277879341867,False
2018-11-10,60.26147,24.2357693722756,72.0939226519337,2675.453636363636,False
2018-11-11,55.84009,25.15623998841852,68.57578558225508,3149.721675774135,False
2018-11-12,67.15564,25.871234082001507,66.95269016697588,3214.3078754578755,False
2018-11-13,69.75783,26.29661264096352,66.73933209647495,3193.604411764706,False
2018-11-14,70.14475999999999,25.867864084375,68.01669758812616,3024.6952380952384,False
2018-11-15,62.69881,25.51560842509708,67.75324675324676,3242.037384898711,True
2018-11-16,65.08197,25.18859001323125,69.3578154425612,3064.9488847583643,False
2018-11-17,60.08585,24.965856410603887,69.07142857142857,3045.1791127541587,False
2018-11-18,55.60463,25.02132684630831,69.25093283582089,2877.0762430939226,False
2018-11-19,63.62195,24.130311048697138,68.51401869158879,2905.057855822551,False
2018-11-20,62.82662,23.97557836153256,69.28119180633148,2870.8053113553115,False
2018-11-21,64.51993,24.41216001336527,68.9721706864564,2846.6781818181817,False
2018-11-22,66.51403,24.979971353955104,68.13837638376384,3016.563071297989,False
2018-11-23,67.32136,24.720751541570763,70.8830570902394,2606.2888482632543,False
2018-11-24,61.0755,24.03122260887139,73.98979591836735,2513.964403669725,False
2018-11-25,55.3036,24.11288422252349,71.85859519408503,2743.87871559633,False
2018-11-26,63.80405,23.79309377884656,72.22718808193669,2762.320073664825,False
2018-11-27,64.85718,23.946036585423787,70.89502762430939,3011.7932481751823,False
2018-11-28,65.92547,24.45984835177175,69.63461538461539,3011.480217785844,False
2018-11-29,67.23582,24.754466720631942,69.83088235294117,3047.868909090909,False
2018-11-30,67.47923,24.687049845362377,71.44761029411765,2921.804181818182,False
2018-12-07,65.35177,24.03487731353924,69.37937384898711,3034.405081669692,False
2018-12-08,57.94408,23.24680401664565,68.43462246777163,3186.3183303085298,False
2018-12-09,52.73778,23.01327608086909,69.15193370165746,2961.3169398907103,False
2018-12-10,63.96934,24.1330674262978,69.28021978021978,3015.390727272727,False
2018-12-11,67.91696,25.413570587632268,66.32439926062847,3243.023400365631,False
2018-12-12,69.47685,25.66548400991197,65.86924493554328,3262.8096715328466,False
2018-12-13,69.8975,25.301038885713805,66.84346224677716,3352.285299455535,False
2018-12-14,69.91488000000001,25.625437898528087,65.89266055045871,3277.3365454545456,False
2018-12-15,64.23733,25.511050464946223,66.81985294117646,3245.6703096539163,False
2018-12-16,58.9504,25.68766325181243,66.59317343173431,3434.186703096539,False
2018-12-17,69.94842,26.060504758842253,66.72477064220183,3305.710363636364,False
2018-12-18,70.42209,25.73607281894372,67.90515653775323,3208.779090909091,False
2018-12-19,69.4251,25.782015388786185,67.59742647058823,3273.106204379562,False
2018-12-20,69.31689999999999,26.090008479582387,66.23161764705883,3307.406170598911,False
2018-12-21,67.9123,25.72650175384208,66.96691176470588,3209.484782608696,False
2018-12-22,62.4757,25.52505813976618,67.61090573012939,3220.799272727273,False
2018-12-23,57.46399,24.98734924038424,70.0839483394834,3149.1381386861312,False
2018-12-24,56.71984,24.44125231186104,72.3342541436464,2966.729818181818,False
2018-12-25,50.34846,24.50645061817361,71.62248628884826,3095.0164556962027,True
2018-12-26,59.16892,24.58416398188601,71.83638025594149,3069.288969258589,False
2018-12-27,61.19679,24.732266797165607,72.23175182481752,3022.731147540984,False
2018-12-28,62.00321,25.02641339212978,72.10220994475138,3028.792883211679,False
2018-12-29,59.20309,25.054848404785773,71.82255083179298,3056.718795620438,False
2018-12-30,56.02186,25.23037201391548,71.80406654343808,3097.8846435100545,False
2018-12-31,56.82804,25.353153721777865,71.98154981549816,3116.455172413793,False
2019-01-01,52.92599,25.610229864728904,70.59235074626865,3290.2847426470585,True
2019-01-02,64.2733,26.362949259852066,68.66231343283582,3413.074542124542,False
2019-01-03,68.20124,26.49251374625,67.20204841713222,3300.2833333333333,False
2019-01-04,67.22842999999999,25.66687263080656,69.46828358208955,3143.228044280443,False
2019-01-05,61.27545,24.845005548523943,72.67943925233645,2841.2007366482503,False
2019-01-06,56.76817,25.00127410624314,71.86516853932584,3053.2876155268023,False
2019-01-07,67.25614,25.36859923123993,70.77425373134328,3000.8648798521253,False
2019-01-08,69.56527,25.35792165171404,70.13815789473684,3107.231423290203,False
2019-01-09,70.15269,25.3638682124098,69.33081285444234,3155.971799628943,False
2019-01-10,69.94607,25.02197915291981,69.68773584905661,3053.8296641791044,False
2019-01-11,69.47486,25.000767657445337,69.44318181818181,3222.16052141527,False
2019-01-12,63.74143,25.021734022304976,69.63894139886578,3258.377094972067,False
2019-01-13,58.46112,25.318062805535146,69.06132075471699,3379.244795539033,False
2019-01-14,69.67878,25.495247345929894,69.70532319391636,3244.809737827716,False
2019-01-15,71.64116,25.859362158123968,68.88140417457305,3362.4586142322096,False
2019-01-16,72.76055000000001,26.276727922198976,67.70152091254752,3342.8619850187265,False
2019-01-17,72.43224000000001,26.20817586074284,67.84885931558935,3233.790654205608,False
2019-01-18,71.71873,25.58043385635817,70.06965648854961,3156.052523364486,False
2019-01-19,64.95755,25.280065642072383,70.08301526717557,3176.917415730337,False
2019-01-20,59.36464,25.323569056591342,69.3647619047619,3272.7988785046728,False
2019-01-21,71.13933999999999,26.16570027418364,67.17714285714285,3428.4112781954886,False
2019-01-22,73.83973999999999,26.653894268901563,65.69252873563218,3458.4338374291115,False
2019-01-23,74.50585000000001,26.760968997118223,66.36590038314176,3308.2871939736347,False
2019-01-24,73.51665,26.07395662395789,67.54711538461538,3307.381142857143,False
2019-01-25,71.06026,25.70745570671524,68.45977011494253,3288.482765151515,False
2019-01-26,63.55095,25.1288311844622,69.96353166986565,3172.6899621212124,False
2019-01-27,58.55595,25.18085222398126,69.4952380952381,3192.193644859813,False
2019-01-28,70.76163000000001,25.78555972716861,67.79238095238095,3282.5489719626166,False
2019-01-29,74.14764,26.485462499823708,65.54158790170132,3372.463197026022,False
2019-01-30,75.17871,26.856498321562206,63.58568738229755,3485.3141527001862,False
2019-01-31,75.13685000000001,26.76630286673227,63.53904761904762,3451.195849056604,False
2019-02-01,74.57622,26.753680702405195,63.88263358778626,3422.681663516068,False
2019-02-02,67.64425,26.337585611005185,65.84291187739464,3255.365094339623,False
2019-02-03,60.88729,25.8041148193818,67.25862068965517,3167.246037735849,False
2019-02-04,68.20752,24.9796055434132,69.3247619047619,3099.4340866290017,False
2019-02-05,67.29562,24.49505830670126,71.68199233716476,2973.175855513308,False
2019-02-06,66.27964999999999,24.230168113128823,73.17112810707457,2882.71186440678,False
2019-02-07,66.50464,24.69347550779436,71.73900573613767,3131.952354048964,False
2019-02-08,68.47777,25.583212934094096,69.08633776091082,3344.1883895131086,False
2019-02-09,64.11353,26.16112257326336,67.96768060836501,3318.3001879699245,False
2019-02-10,59.47923,25.97000141535476,69.67816091954023,3083.266729678639,False
2019-02-11,71.18095,26.3395969430528,68.84250474383302,3273.834333958724,False
2019-02-12,71.30445999999999,25.50192397901529,70.53238095238095,2962.045574387947,False
2019-02-13,67.97734999999999,24.629219373504235,72.40458015267176,2776.6922787193976,False
2019-02-14,66.97424000000001,24.41369795059013,72.85066162570888,2822.627663551402,False
2019-02-15,66.63259,24.33188377378381,75.12121212121212,2650.0202979515825,False
2019-02-16,60.59667,24.217097645028524,76.086011342155,2614.947211895911,False
2019-02-17,55.33337,24.20805745455209,75.60246679316889,2732.185046728972,False
2019-02-18,66.30587,24.62126126889337,74.63851992409867,2917.5966292134835,False
2019-02-19,68.24395,24.864079401237795,73.35754716981133,3112.823925233645,False
2019-02-20,69.46351,25.191190090200603,72.26172607879926,3174.391094619666,False
2019-02-21,69.08111,25.2701864923857,72.22616822429906,3112.165055762082,False
2019-02-22,69.84916,25.555229954597056,71.01792452830189,3260.9494402985074,False
2019-02-23,65.27359,26.15800864624294,69.39774859287054,3321.824349442379,False
2019-02-24,60.29233,26.24455316473514,69.32956685499059,3251.8268156424583,False
2019-02-25,69.61554,25.38915520023451,71.66355140186916,2965.633086876155,False
2019-02-26,67.52617,24.072508097609614,74.43502824858757,2811.797579143389,False
2019-02-27,67.32539,23.859788062580364,74.4773156899811,2913.566914498141,False
2019-02-28,66.92157,24.18410334236541,73.17289719626169,2980.966111111111,False
2019-03-01,66.25036,24.36539736410985,72.22598870056497,3053.532096474953,False
2019-03-02,60.34584,24.68266663893894,71.64783427495291,3027.782681564246,False
2019-03-03,54.88929,24.657161755475208,71.34586466165413,3095.088454376164,False
2019-03-04,59.12796,24.808049738004925,72.78853383458646,3060.138661710037,False
2019-03-05,59.93157,25.030091595442016,72.9461247637051,3074.0684112149534,True
2019-03-06,65.67974000000001,24.959042695138056,72.7528409090909,3131.363533834586,True
2019-03-07,68.98603,25.12055137059848,72.12713472485768,3134.5501879699245,False
2019-03-08,69.79641000000001,25.55947136747689,71.01425855513308,3183.622889305816,False
2019-03-09,64.29772,25.259505726375465,71.40344168260039,3089.1192452830187,False
2019-03-10,57.90807,24.89564370326304,71.45920303605313,3149.0818867924527,False
2019-03-11,66.18853,24.41266089529039,72.6847619047619,2981.441477272728,False
2019-03-12,67.8369,24.66249050751849,72.95722433460077,2985.093572778828,False
2019-03-13,68.92101,24.90835423389427,73.36095238095238,2954.188721804512,False
2019-03-14,69.20061,24.9474240028859,73.16380952380952,3026.2195488721804,False
2019-03-15,68.8309,25.091529170983947,72.60018903591683,3072.127016885553,False
2019-03-16,62.39726,25.03047741439056,73.64895635673625,2927.615977443609,False
2019-03-17,56.73494,25.00173579482611,74.03041825095058,2846.5062146892656,False
2019-03-18,68.05639,25.3999346299462,73.32699619771863,2976.669360902256,False
2019-03-19,70.01588000000001,25.703447795584268,71.7750472589792,3181.3287850467286,False
2019-03-20,68.73055000000001,24.7833155879916,74.3609022556391,2755.178252788104,False
2019-03-21,65.34105000000001,23.365712891173203,76.87476635514018,2450.713543599258,False
2019-03-22,63.85817,23.152834733577563,76.0,2649.5122222222226,False
2019-03-23,59.22665,23.6974820408535,74.07486136783734,2917.30773480663,False
2019-03-24,54.92953,24.274112224899177,72.97777777777777,2917.2491712707183,False
2019-03-25,65.22691999999999,24.25551826030221,71.53611111111111,3000.911376146789,False
2019-03-26,66.93791999999999,24.043248982471155,71.98710865561694,2953.637981651376,False
2019-03-27,66.62997999999999,23.98939801898511,72.83241252302025,2929.8998165137614,False
2019-03-28,66.02136,24.18700405240008,73.69741697416974,2842.1321755027425,False
2019-03-29,65.11018,24.293382857686808,72.69152854511971,2907.656043956044,False
2019-03-30,59.52955,24.29761238754521,71.64114391143912,3009.228884826325,False
2019-03-31,54.47338,24.396434520170885,71.71771217712177,2939.694515539305,False
2019-04-01,64.83603,24.464360403869843,72.17343173431735,2863.1284153005463,False
2019-04-02,66.72638,24.65926980866605,71.49908088235294,2965.190875912409,False
2019-04-03,67.877,24.79713164560244,72.73062730627306,2878.003113553113,False
2019-04-04,68.77832000000001,24.953443240397085,73.88121546961327,2804.771897810219,False
2019-04-05,68.76029,24.70153131568796,75.85185185185185,2579.9574817518246,False
2019-04-06,61.99644,23.745122727088585,78.00833333333334,2449.5309523809524,False
2019-04-07,55.85605,23.654160306235443,77.71388888888889,2457.4946886446887,False
2019-04-08,64.79792,23.59565530562613,76.25046210720888,2637.412204007286,False
2019-04-09,64.90246,23.552075213945606,75.0,2789.806569343066,False
2019-04-10,64.97541,23.60710278462942,74.95277777777778,2801.4863720073668,False
2019-04-11,65.53636,23.78372114428181,73.94907407407408,2836.780586080586,False
2019-04-12,66.04852000000001,24.029125108446497,73.00927643784787,2890.0636697247705,False
2019-04-13,61.06669,24.318267933092088,74.0909090909091,2780.6946886446885,False
2019-04-14,55.0886,24.35988221656545,75.84794776119404,2573.403148148148,False
2019-04-15,65.09492,24.56968233726488,74.44216417910448,2772.7760667903526,False
2019-04-16,66.33138000000001,24.25754068649207,76.34579439252336,2538.913653136531,False
2019-04-17,66.29735000000001,24.08155751135845,73.48311444652909,2829.748339483395,False
2019-04-18,65.21028,24.286106107316364,70.40316573556797,2995.231053604436,False
2019-04-19,54.95561,24.33028324212324,70.04878048780488,2923.639813084112,True
2019-04-20,56.28117,24.34431746520354,71.33333333333333,2692.333208955224,False
2019-04-21,53.51982,24.141289864913976,73.03195488721805,2595.487005649717,True
2019-04-22,64.79744000000001,23.848981834406487,74.30243445692884,2560.904283054004,False
2019-04-23,66.24273,24.040762158367247,74.80018761726079,2629.237126865672,False
2019-04-24,67.42822,24.43143390428363,73.72607879924954,2745.186194029851,False
2019-04-25,67.96861,24.571847028769188,73.3768656716418,2634.756007393715,False
2019-04-26,67.94031,24.640600838555205,73.23358348968105,2668.769758812616,False
2019-04-27,62.35092,24.593323373266497,73.53624535315986,2563.160332103321,False
2019-04-28,56.17264,24.15831813967946,73.1657355679702,2617.4074074074074,False
2019-04-29,64.57515,23.63666776504789,72.56052141527002,2759.400368324125,False
2019-04-30,65.50595,23.70161816510085,73.06915887850467,2706.9775925925924,False
2019-05-01,57.02391,23.54794898104429,75.07276119402985,2404.903345724907,True
2019-05-02,64.87819,23.91284114268169,74.94589552238806,2525.6022222222223,False
2019-05-03,66.42266000000001,24.404770600806167,75.19573283858998,2470.1974169741698,False
2019-05-04,61.10838,24.62495754475244,73.91187384044527,2558.4555350553505,False
2019-05-05,56.22456,24.746855041094825,72.36270871985158,2681.235501858736,False
2019-05-06,66.50408,24.50095050775853,71.88981481481481,2603.044897959184,False
2019-05-07,66.89997,24.086654994419582,72.12290502793296,2593.4390018484287,False
2019-05-08,65.64695,23.868507651921163,73.67411545623835,2460.088475836432,False
2019-05-09,65.48837999999999,23.84682790304764,73.71869158878505,2398.9399628252786,False
2019-05-10,65.54813,23.92763895489214,74.32771535580524,2307.5756505576205,False
2019-05-11,60.50301,23.840540360896927,74.1672932330827,2279.738547486034,False
2019-05-12,54.49969,23.42808106553413,74.57988721804512,2354.116604477612,False
2019-05-13,64.34837,23.19292693197073,75.69491525423729,2245.94879406308,False
2019-05-14,65.30508,22.621283241809977,73.74766355140187,2430.638289962825,False
2019-05-15,63.60958,21.885167053230504,74.73880597014926,2348.159962756052,False
2019-05-16,62.85642,21.726293414726285,76.06902985074628,2199.522304832714,False
2019-05-17,61.83504,21.54286073680706,77.5401119402985,2071.1795918367347,False
2019-05-18,56.46396,22.13873310500376,75.54213483146067,2319.7347583643123,False
2019-05-19,51.82724,22.52186663306256,73.44402985074628,2457.5723562152134,False
2019-05-20,61.21655,22.73878180166997,71.23977695167287,2545.502025782689,False
2019-05-21,63.05697,22.853022013933245,71.54545454545455,2415.3659300184163,False
2019-05-22,63.63817,22.90702147980713,71.68621973929237,2350.227306273063,False
2019-05-23,63.96401,22.645412672791046,72.42213883677299,2310.3355018587363,False
2019-05-24,63.51002,21.89175974722444,73.2122905027933,2244.9736549165123,False
2019-05-25,57.65872,21.19398062216568,70.9547134935305,2560.3282003710574,False
2019-05-26,52.42272,21.63515778888078,69.66326530612245,2631.473420074349,False
2019-05-27,61.77823,22.642735603317806,69.71361940298507,2440.671880819367,False
2019-05-28,63.89161,23.141786374486585,71.50842696629213,2321.065671641791,False
2019-05-29,64.43603,23.27723942703795,71.74208566108007,2432.8797773654915,False
2019-05-30,65.00076,23.41462232115365,72.15262172284645,2260.162661737523,False
2019-05-31,64.85378,23.400462382796377,70.77434456928839,2301.247309833024,False
2019-06-01,59.38468,23.11573943376689,71.37546816479401,2312.488311688312,False
2019-06-02,53.5718,22.80356586083,71.65055762081785,2303.208655616943,False
2019-06-03,61.97735,22.04970216240393,72.29119850187266,2317.5886827458257,False
2019-06-04,62.04416,20.94152856933952,69.84392523364485,2544.174953617811,False
2019-06-05,61.43320000000001,20.15327285116634,68.1044776119403,2529.803165735568,False
2019-06-06,61.65623,20.6253432025454,68.27204502814259,2469.66785046729,False
2019-06-07,61.67868,21.04716445429297,67.66353383458646,2464.43147113594,False
2019-06-08,56.87766,21.144404815889096,68.06754221388368,2389.5198884758365,False
2019-06-09,51.66094,21.42565002937471,67.49058380414313,2456.9309124767224,False
2019-06-10,60.67435,21.629649360359927,68.60767790262172,2362.5335807050096,False
2019-06-11,62.58085,22.063111415236023,68.63533834586467,2415.2003731343284,False
2019-06-12,63.01172,22.40308145393962,69.18003731343283,2331.8578066914497,False
2019-06-13,63.24723,22.881972813534087,68.6196261682243,2318.8187384044527,False
2019-06-14,63.68349,23.024830460767312,67.44413407821229,2370.387777777777,False
2019-06-15,58.81385,22.94127705083283,66.45420560747664,2407.63570093458,False
2019-06-16,52.93508,22.565214116720696,66.3964552238806,2375.67843866171,False
2019-06-17,61.6952,22.03915579674445,68.33239700374531,2325.467843866171,False
2019-06-18,62.8164,21.966441426180904,69.21869158878505,2298.108938547486,False
2019-06-19,62.95584,22.00342628739466,67.01498127340824,2391.2527777777777,False
2019-06-20,56.589870000000005,21.575675846002827,66.95131086142322,2488.659814814815,True
2019-06-21,59.07164,21.60686652120052,67.60767790262172,2426.9944237918216,False
2019-06-22,55.530370000000005,21.638923745722707,67.16728971962617,2414.042750929368,False
2019-06-23,51.07521,21.623518095222177,66.90636704119851,2453.099256505576,False
2019-06-24,59.73158,21.850029293082272,65.85727611940298,2442.825231910946,False
2019-06-25,62.48814,22.211043402374614,64.68667917448406,2430.851769087524,False
2019-06-26,63.22829,20.95549278683042,66.16447368421052,2224.2338289962827,False
2019-07-01,61.93991,21.873935173589388,67.33333333333333,2323.600555555556,False
2019-07-02,63.30307,21.338725833836985,67.23333333333333,2327.4988950276243,False
2019-07-03,63.52447,21.72974319267652,65.29981549815498,2372.7113970588234,False
2019-07-04,63.31441,21.09077098677332,66.56493506493507,2277.7580406654347,False
2019-07-05,62.26302,20.18363386685111,67.99536178107607,2247.428703703704,False
2019-07-06,55.88809,18.07069149279277,64.24630996309963,2554.5470370370367,False
2019-07-07,50.063120000000005,17.284438992009708,62.853321033210335,2489.133641404806,False
2019-07-08,57.56728,18.271744467154097,64.24582560296847,2450.256957328386,False
2019-07-09,58.24591,19.34076430997382,63.48886827458256,2493.856111111111,False
2019-07-10,60.08828,19.926636221984467,63.79182156133829,2481.6078066914497,False
2019-07-11,60.53693,20.624624462341043,63.05442804428044,2515.336363636364,False
2019-07-12,60.62831,21.21862439934776,61.997232472324725,2506.746210720887,False
2019-07-13,55.96817,21.71923883488085,62.79406307977737,2439.733580705009,False
2019-07-14,51.21839,21.885470145071967,62.79275092936803,2408.5669158878504,False
2019-07-15,60.48501,21.48111254833721,64.06716417910448,2332.1421641791044,False
2019-07-16,61.59259,20.665266402410545,63.6806331471136,2563.681121495327,False
2019-07-17,61.22955,19.71186011323204,64.47951582867783,2501.3912313432834,False
2019-07-18,61.063,20.13202104829052,64.87081784386618,2422.971799628943,False
2019-07-19,60.85826,20.439188327244363,66.11481481481482,2352.742486085343,False
2019-07-20,55.73159,20.87847046019565,65.32242990654206,2439.2405204460965,False
2019-07-21,50.57417,21.36708897245952,64.76923076923077,2388.368785046729,False
2019-07-22,59.84381,22.045995615391185,64.24812734082397,2391.977962962963,False
2019-07-23,61.65838,22.03274371095053,65.7987012987013,2375.162846580407,False
2019-07-24,62.1415,21.71207998179624,66.08333333333333,2421.6723562152133,False
2019-07-25,62.222730000000006,21.23710371603727,67.67039106145252,2347.6096118299447,False
2019-07-26,61.84631,20.780523422433745,66.95251396648045,2398.5109461966604,False
2019-07-27,56.9604,20.45487027904156,65.45555555555555,2457.83,False
2019-07-28,51.48942,20.80519631257497,65.12383612662943,2511.875276752767,False
2019-07-29,60.36893,21.69505996573451,63.605214152700185,2527.672777777778,False
2019-07-30,61.99848,22.02303019637181,63.500927643784784,2550.4103703703704,False
2019-07-31,62.19434,22.23205835690145,62.00185185185185,2727.26,False
2019-08-01,62.47717,22.871492362621307,59.88817005545287,2660.9979704797047,False
2019-08-02,63.05768,21.88531553833181,60.715341959334566,2498.278003696857,False
2019-08-03,56.54033,19.51875138000331,61.75650557620818,2557.1849721706863,False
