Timestamp,Consumo,Temperatura
2018-11-24,61.0755,24.03122260887139
2018-11-25,55.303599999999996,24.112884222523494
2018-11-26,63.804050000000004,23.793093778846554
2018-11-27,64.85718,23.946036585423787
2018-11-28,65.92547,24.45984835177175
2018-11-29,67.23582,24.754466720631946
2018-11-30,67.47923,24.687049845362377
2018-12-07,60.90685,24.03487731353924
2018-12-08,51.010709999999996,23.24680401664565
2018-12-09,63.89877,23.013276080869094
2018-12-10,57.82089,24.133067426297796
2018-12-11,67.15564,25.413570587632268
2018-12-12,69.47685,25.665484009911978
2018-12-13,69.8975,25.301038885713805
2018-12-14,69.91488000000001,25.625437898528087
2018-12-15,64.23733,25.511050464946226
2018-12-16,58.9504,25.68766325181243
2018-12-17,69.94842,26.060504758842253
2018-12-18,70.42209,25.736072818943722
2018-12-19,69.4251,25.782015388786185
2018-12-20,69.31689999999999,26.090008479582387
2018-12-21,67.9123,25.72650175384208
2018-12-22,62.4757,25.52505813976618
2018-12-23,57.463989999999995,24.98734924038424
2018-12-24,56.71984,24.44125231186104
2018-12-25,50.348459999999996,24.50645061817361
2018-12-26,59.16892,24.58416398188601
2018-12-27,61.19679,24.732266797165607
2018-12-28,62.003209999999996,25.02641339212978
2018-12-29,59.203089999999996,25.054848404785773
2018-12-30,56.021860000000004,25.230372013915474
2018-12-31,56.82804,25.353153721777865
2019-01-01,52.92599,25.610229864728904
2019-01-02,74.57622,26.362949259852062
2019-01-03,66.25036,26.492513746249998
2019-01-04,64.83603,25.666872630806562
2019-01-05,57.02391,24.845005548523943
2019-01-06,59.38468,25.00127410624314
2019-01-07,61.93991,25.36859923123993
2019-01-08,62.47717,25.35792165171404
2019-01-09,53.04745,25.3638682124098
2019-01-10,66.31636,25.021979152919815
2019-01-11,68.84356,25.000767657445337
2019-01-12,56.80218,25.021734022304976
2019-01-13,58.46112,25.318062805535142
2019-01-14,69.67878,25.495247345929894
2019-01-15,71.64116,25.859362158123968
2019-01-16,72.76055000000001,26.276727922198976
2019-01-17,72.43224000000001,26.208175860742838
2019-01-18,71.71873,25.580433856358166
2019-01-19,64.95755,25.280065642072383
2019-01-20,59.36464,25.323569056591346
2019-01-21,71.13933999999999,26.165700274183642
2019-01-22,73.83973999999999,26.653894268901563
2019-01-23,74.50585000000001,26.760968997118226
2019-01-24,73.51665,26.073956623957894
2019-01-25,71.06026,25.707455706715233
2019-01-26,63.55095,25.1288311844622
2019-01-27,58.555949999999996,25.18085222398126
2019-01-28,70.76163000000001,25.785559727168614
2019-01-29,74.14764,26.485462499823708
2019-01-30,75.17871,26.856498321562206
2019-01-31,75.13685000000001,26.76630286673227
2019-02-01,64.2733,26.753680702405195
2019-02-02,67.64425,26.337585611005185
2019-02-03,60.34584,25.804114819381798
2019-02-04,66.72638,24.979605543413193
2019-02-05,64.87819,24.49505830670126
2019-02-06,53.5718,24.230168113128823
2019-02-07,63.30307,24.693475507794357
2019-02-08,63.05768,25.583212934094096
2019-02-09,61.77634,26.16112257326336
2019-02-10,67.50772,25.97000141535476
2019-02-11,60.21107,26.339596943052793
2019-02-12,65.43027,25.501923979015295
2019-02-13,67.97734999999999,24.629219373504235
2019-02-14,66.97424000000001,24.41369795059013
2019-02-15,66.63259,24.331883773783815
2019-02-16,60.596669999999996,24.217097645028524
2019-02-17,55.33337,24.208057454552094
2019-02-18,66.30587,24.62126126889337
2019-02-19,68.24395,24.864079401237795
2019-02-20,69.46351,25.191190090200603
2019-02-21,69.08111,25.2701864923857
2019-02-22,69.84916,25.555229954597056
2019-02-23,65.27359,26.15800864624294
2019-02-24,60.29233,26.24455316473514
2019-02-25,69.61554,25.38915520023451
2019-02-26,67.52617,24.072508097609614
2019-02-27,67.32539,23.859788062580364
2019-02-28,66.92157,24.184103342365418
2019-03-01,68.20124,24.365397364109846
2019-03-02,60.88729,24.68266663893894
2019-03-03,54.88929,24.657161755475208
2019-03-04,67.877,24.808049738004925
2019-03-05,66.42266000000001,25.030091595442016
2019-03-06,61.97735,24.959042695138056
2019-03-07,63.52447,25.12055137059848
2019-03-08,56.540330000000004,25.559471367476892
2019-03-09,63.93314,25.259505726375465
2019-03-10,67.03847,24.895643703263037
2019-03-11,58.08549,24.41266089529039
2019-03-12,66.05275,24.66249050751849
2019-03-13,68.92101,24.90835423389427
2019-03-14,69.20061,24.9474240028859
2019-03-15,68.8309,25.091529170983947
2019-03-16,62.39726,25.030477414390557
2019-03-17,56.73494,25.00173579482611
2019-03-18,68.05639,25.399934629946202
2019-03-19,70.01588000000001,25.703447795584268
2019-03-20,68.73055000000001,24.783315587991602
2019-03-21,65.34105000000001,23.365712891173203
2019-03-22,63.85817,23.152834733577563
2019-03-23,59.22665,23.6974820408535
2019-03-24,54.92953,24.274112224899177
2019-03-25,65.22691999999999,24.25551826030221
2019-03-26,66.93791999999999,24.043248982471155
2019-03-27,66.62997999999999,23.98939801898511
2019-03-28,66.02136,24.187004052400074
2019-03-29,65.11018,24.293382857686808
2019-03-30,59.52955,24.29761238754521
2019-03-31,54.47338,24.396434520170885
2019-04-01,67.22842999999999,24.464360403869843
2019-04-02,68.20752,24.65926980866605
2019-04-03,59.12796,24.797131645602434
2019-04-04,68.77832000000001,24.953443240397085
2019-04-05,61.10838,24.70153131568796
2019-04-06,62.04416,23.745122727088585
2019-04-07,63.31441,23.654160306235443
2019-04-08,50.64183,23.595655305626135
2019-04-09,64.37908999999999,23.552075213945606
2019-04-10,66.90848,23.60710278462942
2019-04-11,70.0512,23.78372114428181
2019-04-12,67.29978,24.029125108446497
2019-04-13,61.06669,24.318267933092088
2019-04-14,55.0886,24.35988221656545
2019-04-15,65.09492,24.56968233726488
2019-04-16,66.33138000000001,24.25754068649207
2019-04-17,66.29735000000001,24.08155751135845
2019-04-18,65.21028,24.286106107316364
2019-04-19,54.95561,24.330283242123237
2019-04-20,56.281169999999996,24.34431746520354
2019-04-21,53.51982,24.141289864913976
2019-04-22,64.79744000000001,23.848981834406487
2019-04-23,66.24273,24.040762158367247
2019-04-24,67.42822,24.43143390428363
2019-04-25,67.96861,24.571847028769188
2019-04-26,67.94031,24.640600838555205
2019-04-27,62.350919999999995,24.593323373266497
2019-04-28,56.17264,24.15831813967946
2019-04-29,64.57515,23.63666776504789
2019-04-30,65.50595,23.70161816510085
2019-05-01,61.27545,23.54794898104429
2019-05-02,67.29562,23.912841142681692
2019-05-03,59.93157,24.404770600806167
2019-05-04,68.76029,24.624957544752434
2019-05-05,56.22456,24.746855041094822
2019-05-06,61.43320000000001,24.500950507758535
2019-05-07,62.26302,24.086654994419586
2019-05-08,58.96648,23.868507651921163
2019-05-09,63.96079,23.846827903047636
2019-05-10,61.70965,23.92763895489214
2019-05-11,71.26529,23.840540360896927
2019-05-12,68.15187,23.42808106553413
2019-05-13,64.34837,23.19292693197073
2019-05-14,65.30508,22.621283241809977
2019-05-15,63.60958,21.885167053230504
2019-05-16,62.85642,21.726293414726285
2019-05-17,61.83504,21.54286073680706
2019-05-18,56.46396,22.13873310500376
2019-05-19,51.827239999999996,22.521866633062558
2019-05-20,61.21655,22.73878180166997
2019-05-21,63.05697,22.853022013933245
2019-05-22,63.638169999999995,22.90702147980713
2019-05-23,63.96401,22.645412672791046
2019-05-24,63.510020000000004,21.891759747224437
2019-05-25,57.65872,21.19398062216568
2019-05-26,52.42272,21.63515778888078
2019-05-27,61.77823,22.642735603317806
2019-05-28,63.89161,23.141786374486582
2019-05-29,64.43603,23.27723942703795
2019-05-30,65.00076,23.414622321153658
2019-05-31,64.85378,23.400462382796377
2019-06-01,56.76817,23.11573943376689
2019-06-02,66.27964999999999,22.803565860830002
2019-06-03,65.67974000000001,22.049702162403932
2019-06-04,61.99644,20.94152856933952
2019-06-05,66.50408,20.15327285116634
2019-06-06,61.656229999999994,20.625343202545398
2019-06-07,55.88809,21.04716445429297
2019-06-08,60.51296,21.144404815889096
2019-06-09,62.83714,21.42565002937471
2019-06-10,55.2274,21.629649360359927
2019-06-11,68.91169000000001,22.063111415236023
2019-06-12,66.92173999999999,22.40308145393962
2019-06-13,63.247229999999995,22.881972813534087
2019-06-14,63.68349,23.024830460767312
2019-06-15,58.813849999999995,22.94127705083283
2019-06-16,52.93508,22.565214116720696
2019-06-17,61.6952,22.039155796744446
2019-06-18,62.8164,21.966441426180904
2019-06-19,62.95584,22.00342628739466
2019-06-20,56.589870000000005,21.575675846002827
2019-06-21,59.07164,21.606866521200516
2019-06-22,55.530370000000005,21.638923745722707
2019-06-23,51.07521,21.623518095222177
2019-06-24,59.73158,21.850029293082272
2019-06-25,62.48814,22.211043402374614
2019-06-26,63.22829,20.95549278683042
2019-07-01,67.25614,21.873935173589388
2019-07-02,66.50464,21.338725833836982
2019-07-03,68.98603,21.72974319267652
2019-07-04,55.85605,21.09077098677332
2019-07-05,66.89997,20.18363386685111
2019-07-06,61.67868,18.07069149279277
2019-07-07,50.063120000000005,17.284438992009708
2019-07-08,61.30093,18.271744467154097
2019-07-09,55.05264,19.34076430997382
2019-07-10,64.02077,19.926636221984467
2019-07-11,68.15603,20.624624462341043
2019-07-12,61.380160000000004,21.218624399347753
2019-07-13,55.96817,21.719238834880855
2019-07-14,51.21839,21.885470145071967
2019-07-15,60.48501,21.48111254833721
2019-07-16,61.592589999999994,20.665266402410545
2019-07-17,61.22955,19.711860113232042
2019-07-18,61.063,20.13202104829052
2019-07-19,60.85826,20.439188327244363
2019-07-20,55.73159,20.87847046019565
2019-07-21,50.574169999999995,21.367088972459516
2019-07-22,59.84381,22.045995615391185
2019-07-23,61.658379999999994,22.03274371095053
2019-07-24,62.1415,21.712079981796236
2019-07-25,62.222730000000006,21.23710371603727
2019-07-26,61.846309999999995,20.780523422433745
2019-07-27,56.9604,20.45487027904156
2019-07-28,51.489419999999996,20.805196312574974
2019-07-29,60.36893,21.69505996573451
2019-07-30,61.998479999999994,22.02303019637181
2019-07-31,62.194340000000004,22.23205835690145
2019-08-01,69.56527,22.871492362621307
2019-08-02,68.47777,21.885315538331806
2019-08-03,69.79641000000001,19.51875138000331
2019-08-04,64.79792,18.77271494111083
2019-08-05,65.64695,19.354679037363645
2019-08-06,56.87766,20.94566101478257
2019-08-07,57.56728,22.21354864470727
2019-08-08,62.37677000000001,22.6279509620714
2019-08-09,53.37625,22.803495094728497
2019-08-10,65.08168,22.292844913811667
2019-08-11,68.22758,22.429238624602437
2019-08-12,55.8656,23.88378498043506
2019-08-13,63.80591,22.268120693920224
2019-08-14,62.55054,20.29818546239042
2019-08-15,61.19592,20.614678814306306
2019-08-16,61.34002,21.59311375682625
2019-08-17,56.69675,22.458366852564154
2019-08-18,52.22767,22.96808981861991
2019-08-19,61.71306,22.098057513811035
2019-08-20,63.03247,21.948031144483696
2019-08-21,62.98389,21.916215127914302
2019-08-22,62.71577,21.995445472752316
2019-08-23,62.38178,21.722248373649403
2019-08-24,56.96858,21.63192585366843
2019-08-25,51.51639,22.120643817707535
2019-08-26,60.529720000000005,22.271421247449148
2019-08-27,62.20812,22.440615656332334
2019-08-28,62.31203,22.803664810260926
2019-08-29,62.738,23.261552611923978
2019-08-30,63.55525,24.02712552754745
2019-08-31,58.97629,23.975762923424632
2019-09-01,70.15269,22.87458127072589
2019-09-02,64.11353,22.673567720526226
2019-09-03,64.29772,23.49542845660297
2019-09-04,64.90246,23.455444735131028
2019-09-05,65.48837999999999,22.93537401232265
2019-09-06,51.660940000000004,22.757661312216307
2019-09-07,58.24591,24.004832667027554
2019-09-08,63.01319,25.099327261723218
2019-09-09,64.60315,25.693943049619943
2019-09-10,65.11692,25.629449746547014
2019-09-11,63.10239,25.62049615584782
2019-09-12,66.04044,25.15959850795403
2019-09-13,67.01901,24.38347686367739
2019-09-14,61.117979999999996,24.81065008647949
2019-09-15,56.151900000000005,25.80464513290448
2019-09-16,66.95738,26.255721336841138
2019-09-17,68.42912,25.26670183069146
2019-09-18,68.62742,25.07869973408214
2019-09-19,68.35141,25.63470016213412
2019-09-20,67.25535,25.46508853499049
2019-09-21,61.063370000000006,24.533600582802826
2019-09-22,54.61613,24.096904333018657
2019-09-23,62.673190000000005,23.03377971905099
2019-09-24,64.18690000000001,23.138990291994705
2019-09-25,63.80677,22.68886856204283
2019-09-26,63.20359,22.698473345298698
2019-09-27,63.24299,23.429454464275054
2019-09-28,58.525330000000004,23.99161862544517
2019-09-29,53.158319999999996,24.14465508211717
2019-09-30,63.16771,24.841129057084498
2019-10-01,69.94607,25.823293866430046
2019-10-02,59.47923,25.50525619815423
2019-10-03,57.90807,24.888877998737875
2019-10-04,64.97541,25.07710311002991
2019-10-05,65.54813,24.69809778478338
2019-10-06,60.67435,23.39733666652732
2019-10-07,60.08828,23.9830305062811
2019-10-08,58.29641,24.219131637357574
2019-10-09,67.28005,24.546132777436252
2019-10-10,65.87489,24.97829866278831
2019-10-11,57.61653,25.675116446133956
2019-10-12,67.41873,26.48801238755938
2019-10-13,57.77192,26.62514898426296
2019-10-14,67.72091,25.2849867097256
2019-10-15,67.70716,24.69949723545604
2019-10-16,67.9305,24.766611146039363
2019-10-17,69.09922999999999,25.50331970238388
2019-10-18,69.27582000000001,25.739089825291888
2019-10-19,62.84747,25.457809119742187
2019-10-20,55.72354,24.824330695227356
2019-10-21,63.39401,23.199735488308526
2019-10-22,64.49324,22.943088750991144
2019-10-23,65.545,23.99780309445823
2019-10-24,66.6412,24.90892848781452
2019-10-25,67.92733,25.59558623511952
2019-10-26,62.7711,25.857056652957947
2019-10-27,57.95998,26.243068414829377
2019-10-28,67.4928,25.912396779921878
2019-10-29,70.07508,25.982864456672576
2019-10-30,71.06578,26.245320303255202
2019-10-31,70.25502,25.71179182803513
2019-11-01,69.47486,25.73193399413713
2019-11-02,71.18095,26.07128784261063
2019-11-03,66.18853,25.884114578767445
2019-11-04,65.53636,26.436159184920925
2019-11-05,60.50301,26.56553729284758
2019-11-06,62.58085,25.43371245212008
2019-11-07,60.53693,25.228409514392315
2019-11-08,52.67881,25.29716867193874
2019-11-09,68.25946,25.61467775666555
2019-11-10,66.90041000000001,25.579368926039773
2019-11-11,67.45599,25.841227857917666
2019-11-12,67.83064999999999,25.425877283043828
2019-11-13,68.13004,25.17436227956992
2019-11-14,67.22674,24.967624454025792
2019-11-15,59.20776,24.87647310679106
2019-11-16,57.664159999999995,24.647174204242315
2019-11-17,54.222879999999996,24.47085146344383
2019-11-18,64.30932,24.538749426388105
2019-11-19,66.71368,25.088060900330905
2019-11-20,65.62001,25.137712278947184
2019-11-21,68.27405,25.30852789961966
2019-11-22,68.94134,25.364007517874207
2019-11-23,63.163740000000004,25.338978800126352
2019-11-24,55.14821,24.531480276064258
2019-11-25,64.52557,24.40389314489772
2019-11-26,66.78407000000001,24.455376724917496
2019-11-27,67.32596,24.4468938495241
2019-11-28,66.67697,24.444814649657776
2019-11-29,66.11439999999999,24.767098941970097
2019-11-30,62.18132,25.685034973656386
2019-12-01,63.74143,25.620118466914416
2019-12-02,71.30445999999999,24.909492170263736
2019-12-03,67.8369,24.50288480914292
2019-12-04,66.04852000000001,24.569501192170872
2019-12-05,54.49969,24.855657470931497
2019-12-06,63.011720000000004,24.739931138665543
2019-12-07,60.62831,24.92974722068134
2019-12-08,62.73439,24.6643037936533
2019-12-09,68.89795,24.412696194242
2019-12-10,59.27093,24.837772166059768
2019-12-11,67.9561,25.17602986324163
2019-12-12,68.20991000000001,25.19021057070835
2019-12-13,67.739,25.06727834622991
2019-12-14,62.16391,25.20874369161494
2019-12-15,57.452769999999994,25.66345705083289
2019-12-16,67.29231,25.255553839501665
2019-12-17,68.20305,24.76184403313545
2019-12-18,66.80079,24.904198784038453
2019-12-19,65.8538,25.118417612256298
2019-12-20,65.78997,25.728524317225478
2019-12-21,61.6285,25.496692856415635
2019-12-22,56.911100000000005,25.219345239714915
2019-12-23,60.720769999999995,24.930772121086097
2019-12-24,57.43275,25.409514988102686
2019-12-25,52.18861,26.004880318161646
2019-12-26,62.5272,26.137846788786888
2019-12-27,64.73393,26.45056218691676
2019-12-28,62.01825,26.225779231204317
2019-12-29,58.49789,26.210007394820128
2019-12-30,62.68547,25.865549152151164
2019-12-31,58.999950000000005,25.412911760890495
2020-01-01,53.407880000000006,25.225739746257254
2020-01-02,64.67678,24.713042106877413
2020-01-03,54.98328,24.28484859645995
2020-01-04,60.394760000000005,24.17948638597521
2020-01-05,53.0895,24.46568709922977
2020-01-06,55.73596,25.206708948971254
2020-01-13,68.48389,25.649024878718635
2020-01-14,69.56970999999999,25.654212199874447
2020-01-15,71.14566,26.272362009569644
2020-01-16,72.25095999999999,26.24551007532059
2020-01-17,68.88735000000001,25.04767139351986
2020-01-18,61.80547,25.033983018100134
2020-01-19,56.9031,25.386791736568476
2020-01-20,67.11292,25.45139201217293
2020-01-21,68.52103,24.982263929921647
2020-01-22,67.17453,24.04873737440011
2020-01-23,65.70185000000001,23.355621144612048
2020-01-24,65.25202,23.821430357389193
2020-01-25,60.551089999999995,24.761945321613165
2020-01-26,56.602940000000004,25.173291933246535
2020-01-27,68.04701,25.34011181918003
2020-01-28,70.1544,25.167921337548492
2020-01-29,70.68414999999999,25.16482011961031
2020-01-30,70.91400999999999,25.32093992710397
2020-01-31,70.78197999999999,25.366190773767965
2020-02-01,61.21786,25.479586562075333
2020-02-02,58.55597,25.379834256548126
2020-02-03,64.02064,25.09642871274457
2020-02-04,60.96757,24.77268456255651
2020-02-05,52.588809999999995,24.703318889297396
2020-02-06,57.415769999999995,24.595068037816638
2020-02-13,66.96764,24.48454092943151
2020-02-14,68.23522,25.141293307095438
2020-02-15,64.29504,25.501606416682623
2020-02-16,59.96838,25.799880576771756
2020-02-17,71.29502000000001,26.002474253208966
2020-02-18,73.46889999999999,25.95453704100397
2020-02-19,72.95549000000001,25.40868147087973
2020-02-20,72.23302000000001,25.07906205064417
2020-02-21,69.44618,24.364623979537114
2020-02-22,60.55732,23.5568771948866
2020-02-23,54.085370000000005,23.57827536161222
2020-02-24,59.6775,24.385564869004742
2020-02-25,60.89211,25.04356997691653
2020-02-26,65.93072000000001,24.684340386235476
2020-02-27,66.83828,24.207024355457442
2020-02-28,65.92784,24.041557392925316
2020-02-29,60.73654,24.133832266373275
2020-03-01,61.494260000000004,24.132100427389712
2020-03-02,68.30594,23.66705989589474
2020-03-03,65.55779000000001,23.805777567058044
2020-03-04,60.21373,24.29565345163424
2020-03-05,49.744279999999996,24.259964289785497
2020-03-06,58.19246,23.94819795463007
2020-03-13,71.10038,25.573582625865768
2020-03-14,65.14661,25.589054048313148
2020-03-15,59.42646,25.15036723028482
2020-03-16,69.13083,24.700740871764584
2020-03-17,69.87097,25.195949637536113
2020-03-18,69.68127,25.31210794657289
2020-03-19,68.37708,24.963235525191994
2020-03-20,66.32338,24.100123284720212
2020-03-21,58.92925,23.83316699060768
2020-03-22,53.99167,24.20054468858589
2020-03-23,60.000989999999994,24.15698454651673
2020-03-24,59.68822,23.65474321914508
2020-03-25,59.10059,23.521864078737963
2020-03-26,59.16139,23.734706405328765
2020-03-27,59.29777,24.00111746901197
2020-03-28,56.93683,24.43177713707573
2020-03-29,53.64378,24.515837654107973
2020-03-30,59.305910000000004,24.808607841503157
2020-03-31,60.40836,25.08851526582612
2020-04-01,58.20812,25.19844200049134
2020-04-02,69.07150999999999,25.28740133352696
2020-04-03,66.57836,24.37769725112329
2020-04-04,55.37151,23.756129002330848
2020-04-05,56.56505,24.57200313491616
2020-04-06,59.015480000000004,24.841288887146973
2020-04-13,56.34992,23.400191914695686
2020-04-14,56.90324,22.195304215189072
2020-04-15,56.64336,21.37471200541212
2020-04-16,56.39348,21.75835993671611
2020-04-17,56.23725,22.079281442054015
2020-04-18,52.71397,22.2049770847129
2020-04-19,49.2749,22.484675928521586
2020-04-20,54.25065,22.815334921100206
2020-04-21,53.22606,22.827544354752416
2020-04-22,57.14845,22.834147316054025
2020-04-23,57.44027,22.817334640171033
2020-04-24,57.84932,23.021656449449253
2020-04-25,54.19248,23.516908398058693
2020-04-26,50.91524,23.630935133060696
2020-04-27,57.323260000000005,23.06863460376719
2020-04-28,58.32633,23.025559986009426
2020-04-29,58.75006,23.04976128276619
2020-04-30,58.710800000000006,22.971467044162335
2020-05-01,54.69349,22.85631045123711
2020-05-02,69.07194,22.665256392740908
2020-05-03,67.00589,22.294426695740768
2020-05-04,52.58464,22.21536448774448
2020-05-05,58.29658,22.382093135627947
2020-05-06,58.64464,21.87805553722416
2020-05-13,58.5574,22.101336825855594
2020-05-14,58.50214,21.692694729429284
2020-05-15,57.62504,20.95739416948705
2020-05-16,53.4348,21.16074424939421
2020-05-17,49.31878,21.465413631950796
2020-05-18,56.59285,21.94856145780519
2020-05-19,58.102059999999994,22.170965707886594
2020-05-20,58.51424,22.530478189938453
2020-05-21,58.705760000000005,22.656902379399494
2020-05-22,58.66171,22.67826517856326
2020-05-23,54.459669999999996,20.99079940803922
2020-05-24,49.32318,19.645519815019444
2020-05-25,54.39116,19.641426312564445
2020-05-26,56.18825,19.369485335370292
2020-05-27,56.603759999999994,19.231278923566364
2020-05-28,56.962590000000006,19.81482311022192
2020-05-29,56.49421,20.054351714837388
2020-05-30,52.74839,20.13493336503787
2020-05-31,48.927150000000005,20.359082656370227
2020-06-01,64.93162000000001,20.204131891051954
2020-06-02,68.83666000000001,19.92772092759136
2020-06-03,66.41986999999999,20.77057438205584
2020-06-04,59.38317,21.605783571062695
