,Timestamp,Umidade,Radiacao
0,2019-01-01,70.59235074626865,3290.2847426470585
1,2019-01-02,68.66231343283582,3413.074542124542
2,2019-01-03,67.20204841713222,3300.2833333333333
3,2019-01-04,69.46828358208955,3143.228044280443
4,2019-01-05,72.67943925233645,2841.2007366482503
5,2019-01-06,71.86516853932584,3053.2876155268023
6,2019-01-07,70.77425373134328,3000.8648798521253
7,2019-01-08,70.13815789473684,3107.231423290203
8,2019-01-09,69.33081285444234,3155.971799628943
9,2019-01-10,69.68773584905661,3053.8296641791044
10,2019-01-11,69.44318181818181,3222.16052141527
11,2019-01-12,69.63894139886578,3258.377094972067
12,2019-01-13,69.06132075471699,3379.2447955390335
13,2019-01-14,69.70532319391636,3244.8097378277153
14,2019-01-15,68.88140417457305,3362.4586142322096
15,2019-01-16,67.70152091254752,3342.8619850187265
16,2019-01-17,67.84885931558935,3233.7906542056076
17,2019-01-18,70.06965648854961,3156.052523364486
18,2019-01-19,70.08301526717557,3176.917415730337
19,2019-01-20,69.3647619047619,3272.7988785046728
20,2019-01-21,67.17714285714285,3428.4112781954886
21,2019-01-22,65.69252873563218,3458.4338374291115
22,2019-01-23,66.36590038314176,3308.2871939736347
23,2019-01-24,67.54711538461538,3307.381142857143
24,2019-01-25,68.45977011494253,3288.482765151515
25,2019-01-26,69.96353166986565,3172.6899621212124
26,2019-01-27,69.4952380952381,3192.193644859813
27,2019-01-28,67.79238095238095,3282.5489719626166
28,2019-01-29,65.54158790170132,3372.463197026022
29,2019-01-30,63.58568738229755,3485.3141527001862
30,2019-01-31,63.53904761904762,3451.195849056604
31,2019-02-01,63.88263358778626,3422.681663516068
32,2019-02-02,65.84291187739464,3255.365094339623
33,2019-02-03,67.25862068965517,3167.246037735849
34,2019-02-04,69.3247619047619,3099.4340866290017
35,2019-02-05,71.68199233716476,2973.175855513308
36,2019-02-06,73.17112810707457,2882.7118644067796
37,2019-02-07,71.73900573613767,3131.952354048964
38,2019-02-08,69.08633776091082,3344.1883895131086
39,2019-02-09,67.96768060836501,3318.3001879699245
40,2019-02-10,69.67816091954023,3083.266729678639
41,2019-02-11,68.84250474383302,3273.834333958724
42,2019-02-12,70.53238095238095,2962.045574387947
43,2019-02-13,72.40458015267176,2776.6922787193976
44,2019-02-14,72.85066162570888,2822.627663551402
45,2019-02-15,75.12121212121212,2650.0202979515825
46,2019-02-16,76.086011342155,2614.947211895911
47,2019-02-17,75.60246679316889,2732.185046728972
48,2019-02-18,74.63851992409867,2917.5966292134835
49,2019-02-19,73.35754716981133,3112.823925233645
50,2019-02-20,72.26172607879926,3174.391094619666
51,2019-02-21,72.22616822429906,3112.165055762082
52,2019-02-22,71.01792452830189,3260.9494402985074
53,2019-02-23,69.39774859287054,3321.824349442379
54,2019-02-24,69.32956685499059,3251.8268156424583
55,2019-02-25,71.66355140186916,2965.633086876155
56,2019-02-26,74.43502824858757,2811.797579143389
57,2019-02-27,74.4773156899811,2913.566914498141
58,2019-02-28,73.17289719626169,2980.966111111111
59,2019-03-01,72.22598870056497,3053.5320964749535
60,2019-03-02,71.64783427495291,3027.782681564246
61,2019-03-03,71.34586466165413,3095.088454376164
62,2019-03-04,72.78853383458646,3060.1386617100375
63,2019-03-05,72.9461247637051,3074.0684112149534
64,2019-03-06,72.7528409090909,3131.363533834586
65,2019-03-07,72.12713472485768,3134.5501879699245
66,2019-03-08,71.01425855513308,3183.622889305816
67,2019-03-09,71.40344168260039,3089.1192452830187
68,2019-03-10,71.45920303605313,3149.0818867924527
69,2019-03-11,72.6847619047619,2981.4414772727273
70,2019-03-12,72.95722433460077,2985.093572778828
71,2019-03-13,73.36095238095238,2954.1887218045113
72,2019-03-14,73.16380952380952,3026.2195488721804
73,2019-03-15,72.60018903591683,3072.1270168855535
74,2019-03-16,73.64895635673625,2927.615977443609
75,2019-03-17,74.03041825095058,2846.5062146892656
76,2019-03-18,73.32699619771863,2976.669360902256
77,2019-03-19,71.7750472589792,3181.3287850467286
78,2019-03-20,74.3609022556391,2755.1782527881037
79,2019-03-21,76.87476635514018,2450.713543599258
80,2019-03-22,76.0,2649.5122222222226
81,2019-03-23,74.07486136783734,2917.30773480663
82,2019-03-24,72.97777777777777,2917.2491712707183
83,2019-03-25,71.53611111111111,3000.911376146789
84,2019-03-26,71.98710865561694,2953.637981651376
85,2019-03-27,72.83241252302025,2929.8998165137614
86,2019-03-28,73.69741697416974,2842.1321755027425
87,2019-03-29,72.69152854511971,2907.656043956044
88,2019-03-30,71.64114391143912,3009.228884826325
89,2019-03-31,71.71771217712177,2939.694515539305
90,2019-04-01,72.17343173431735,2863.1284153005463
91,2019-04-02,71.49908088235294,2965.190875912409
92,2019-04-03,72.73062730627306,2878.0031135531135
93,2019-04-04,73.88121546961327,2804.771897810219
94,2019-04-05,75.85185185185185,2579.9574817518246
95,2019-04-06,78.00833333333334,2449.5309523809524
96,2019-04-07,77.71388888888889,2457.4946886446887
97,2019-04-08,76.25046210720888,2637.412204007286
98,2019-04-09,75.0,2789.806569343066
99,2019-04-10,74.95277777777778,2801.4863720073668
100,2019-04-11,73.94907407407408,2836.780586080586
101,2019-04-12,73.00927643784787,2890.0636697247705
102,2019-04-13,74.0909090909091,2780.6946886446885
103,2019-04-14,75.84794776119404,2573.403148148148
104,2019-04-15,74.44216417910448,2772.7760667903526
105,2019-04-16,76.34579439252336,2538.913653136531
106,2019-04-17,73.48311444652909,2829.748339483395
107,2019-04-18,70.40316573556797,2995.231053604436
108,2019-04-19,70.04878048780488,2923.639813084112
109,2019-04-20,71.33333333333333,2692.333208955224
110,2019-04-21,73.03195488721805,2595.4870056497175
111,2019-04-22,74.30243445692884,2560.904283054004
112,2019-04-23,74.80018761726079,2629.2371268656716
113,2019-04-24,73.72607879924954,2745.186194029851
114,2019-04-25,73.3768656716418,2634.756007393715
115,2019-04-26,73.23358348968105,2668.7697588126157
116,2019-04-27,73.53624535315986,2563.160332103321
117,2019-04-28,73.1657355679702,2617.4074074074074
118,2019-04-29,72.56052141527002,2759.400368324125
119,2019-04-30,73.06915887850467,2706.9775925925924
120,2019-05-01,75.07276119402985,2404.903345724907
121,2019-05-02,74.94589552238806,2525.6022222222223
122,2019-05-03,75.19573283858998,2470.1974169741698
123,2019-05-04,73.91187384044527,2558.4555350553505
124,2019-05-05,72.36270871985158,2681.235501858736
125,2019-05-06,71.88981481481481,2603.044897959184
126,2019-05-07,72.12290502793296,2593.4390018484287
127,2019-05-08,73.67411545623835,2460.0884758364314
128,2019-05-09,73.71869158878505,2398.9399628252786
129,2019-05-10,74.32771535580524,2307.5756505576205
130,2019-05-11,74.1672932330827,2279.738547486034
131,2019-05-12,74.57988721804512,2354.116604477612
132,2019-05-13,75.69491525423729,2245.9487940630797
133,2019-05-14,73.74766355140187,2430.638289962825
134,2019-05-15,74.73880597014926,2348.1599627560518
135,2019-05-16,76.06902985074628,2199.522304832714
136,2019-05-17,77.5401119402985,2071.1795918367347
137,2019-05-18,75.54213483146067,2319.7347583643123
138,2019-05-19,73.44402985074628,2457.5723562152134
139,2019-05-20,71.23977695167287,2545.502025782689
140,2019-05-21,71.54545454545455,2415.3659300184163
141,2019-05-22,71.68621973929237,2350.227306273063
142,2019-05-23,72.42213883677299,2310.3355018587363
143,2019-05-24,73.2122905027933,2244.9736549165123
144,2019-05-25,70.9547134935305,2560.3282003710574
145,2019-05-26,69.66326530612245,2631.473420074349
146,2019-05-27,69.71361940298507,2440.671880819367
147,2019-05-28,71.50842696629213,2321.065671641791
148,2019-05-29,71.74208566108007,2432.8797773654915
149,2019-05-30,72.15262172284645,2260.162661737523
150,2019-05-31,70.77434456928839,2301.2473098330242
151,2019-06-01,71.37546816479401,2312.4883116883116
152,2019-06-02,71.65055762081785,2303.208655616943
153,2019-06-03,72.29119850187266,2317.5886827458257
154,2019-06-04,69.84392523364485,2544.174953617811
155,2019-06-05,68.1044776119403,2529.803165735568
156,2019-06-06,68.27204502814259,2469.66785046729
157,2019-06-07,67.66353383458646,2464.4314711359402
158,2019-06-08,68.06754221388368,2389.5198884758365
159,2019-06-09,67.49058380414313,2456.9309124767224
160,2019-06-10,68.60767790262172,2362.5335807050096
161,2019-06-11,68.63533834586467,2415.2003731343284
162,2019-06-12,69.18003731343283,2331.8578066914497
163,2019-06-13,68.6196261682243,2318.8187384044527
164,2019-06-14,67.44413407821229,2370.3877777777775
165,2019-06-15,66.45420560747664,2407.6357009345797
166,2019-06-16,66.3964552238806,2375.67843866171
167,2019-06-17,68.33239700374531,2325.467843866171
168,2019-06-18,69.21869158878505,2298.108938547486
169,2019-06-19,67.01498127340824,2391.2527777777777
170,2019-06-20,66.95131086142322,2488.659814814815
171,2019-06-21,67.60767790262172,2426.9944237918216
172,2019-06-22,67.16728971962617,2414.042750929368
173,2019-06-23,66.90636704119851,2453.0992565055762
174,2019-06-24,65.85727611940298,2442.825231910946
175,2019-06-25,64.68667917448406,2430.8517690875233
176,2019-06-26,66.16447368421052,2224.2338289962827
177,2019-06-27,69.54681647940075,2264.822676579926
178,2019-06-28,67.29050279329608,2389.105175600739
179,2019-06-29,66.07262569832402,2403.6505555555555
180,2019-06-30,66.5491651205937,2344.1243992606287
181,2019-07-01,67.33333333333333,2323.6005555555557
182,2019-07-02,67.23333333333333,2327.4988950276243
183,2019-07-03,65.29981549815498,2372.7113970588234
184,2019-07-04,66.56493506493507,2277.7580406654347
185,2019-07-05,67.99536178107607,2247.428703703704
186,2019-07-06,64.24630996309963,2554.5470370370367
187,2019-07-07,62.853321033210335,2489.133641404806
188,2019-07-08,64.24582560296847,2450.256957328386
189,2019-07-09,63.48886827458256,2493.856111111111
190,2019-07-10,63.79182156133829,2481.6078066914497
191,2019-07-11,63.05442804428044,2515.336363636364
192,2019-07-12,61.997232472324725,2506.746210720887
193,2019-07-13,62.79406307977737,2439.733580705009
194,2019-07-14,62.79275092936803,2408.5669158878504
195,2019-07-15,64.06716417910448,2332.1421641791044
196,2019-07-16,63.680633147113596,2563.681121495327
197,2019-07-17,64.47951582867783,2501.3912313432834
198,2019-07-18,64.87081784386618,2422.971799628943
199,2019-07-19,66.11481481481482,2352.742486085343
200,2019-07-20,65.32242990654206,2439.2405204460965
201,2019-07-21,64.76923076923077,2388.368785046729
202,2019-07-22,64.24812734082397,2391.977962962963
203,2019-07-23,65.7987012987013,2375.162846580407
204,2019-07-24,66.08333333333333,2421.6723562152133
205,2019-07-25,67.67039106145252,2347.6096118299447
206,2019-07-26,66.95251396648045,2398.5109461966604
207,2019-07-27,65.45555555555555,2457.83
208,2019-07-28,65.12383612662943,2511.875276752767
209,2019-07-29,63.605214152700185,2527.672777777778
210,2019-07-30,63.500927643784784,2550.4103703703704
211,2019-07-31,62.00185185185185,2727.2599999999998
212,2019-08-01,59.88817005545287,2660.9979704797047
213,2019-08-02,60.715341959334566,2498.2780036968575
214,2019-08-03,61.75650557620818,2557.1849721706863
215,2019-08-04,64.07527881040892,2376.6990723562153
216,2019-08-05,66.6981308411215,2381.5106343283583
217,2019-08-06,67.23551401869159,2380.5263940520445
218,2019-08-07,65.07584269662921,2595.9667286245353
219,2019-08-08,63.08598130841121,2627.243947858473
220,2019-08-09,61.65819209039548,2669.0846441947565
221,2019-08-10,62.04485981308411,2640.547026022305
222,2019-08-11,61.577715355805246,2779.964112149533
223,2019-08-12,60.07692307692308,2685.4199626865675
224,2019-08-13,58.987827715355806,2835.873831775701
225,2019-08-14,61.949343339587244,2586.8159176029963
226,2019-08-15,61.38533834586466,2673.938836772983
227,2019-08-16,59.50093808630394,2731.7271880819367
228,2019-08-17,58.28330206378987,2738.4877323420073
229,2019-08-18,58.56238185255199,2597.9785310734464
230,2019-08-19,61.83081285444234,2535.030970149254
231,2019-08-20,63.398305084745765,2569.172097378277
232,2019-08-21,63.120527306967986,2693.2898686679173
233,2019-08-22,62.75519848771267,2694.192682926829
234,2019-08-23,63.17897727272727,2630.0451127819547
235,2019-08-24,61.38352272727273,2842.578799249531
236,2019-08-25,60.21468926553672,2798.945046728972
237,2019-08-26,60.800567107750474,2686.391401869159
238,2019-08-27,61.89543726235741,2654.1201506591337
239,2019-08-28,60.56320754716981,2819.24063670412
240,2019-08-29,58.40607210626186,2837.4744360902255
241,2019-08-30,57.21037735849057,2888.741791044776
242,2019-08-31,58.746212121212125,2733.5342696629214
243,2019-09-01,63.17142857142857,2570.8584586466163
244,2019-09-02,63.61268939393939,2786.5548022598873
245,2019-09-03,61.48771266540643,2839.688888888889
246,2019-09-04,60.394686907020876,2874.77
247,2019-09-05,61.391304347826086,2639.6271698113205
248,2019-09-06,63.39867424242424,2564.8443396226417
249,2019-09-07,61.19201520912547,2734.6777358490567
250,2019-09-08,58.290170132325144,2869.914097744361
251,2019-09-09,55.81723484848485,3003.029080675422
252,2019-09-10,55.00853889943074,2923.8125
253,2019-09-11,56.336501901140686,2850.00263653484
254,2019-09-12,57.35132575757576,2847.803605313093
255,2019-09-13,59.49141221374046,2894.3244274809163
256,2019-09-14,59.29467680608365,2837.772380952381
257,2019-09-15,56.72053231939164,2999.1676136363635
258,2019-09-16,54.45566037735849,2975.5327067669173
259,2019-09-17,55.78490566037736,2923.188909774436
260,2019-09-18,57.12381852551985,2857.9048964218455
261,2019-09-19,57.54425612052731,2905.681285444234
262,2019-09-20,58.174199623352166,2843.3686090225565
263,2019-09-21,60.5281425891182,2840.8810964083177
264,2019-09-22,60.21939736346516,2907.864406779661
265,2019-09-23,60.45770676691729,2941.4278195488723
266,2019-09-24,60.882797731569,2872.0132325141776
267,2019-09-25,64.93168880455408,2509.3254716981132
268,2019-09-26,67.5291902071563,2593.796622889306
269,2019-09-27,63.140037593984964,3200.3849906191367
270,2019-09-28,62.02251407129456,3044.743925233645
271,2019-09-29,62.972744360902254,2917.62265917603
272,2019-09-30,60.80112570356473,3162.4266791044774
273,2019-10-01,58.5140977443609,3192.7312734082398
274,2019-10-02,60.048022598870055,3001.5983177570097
275,2019-10-03,62.52720450281426,3035.86
276,2019-10-04,61.70471698113207,2995.5782771535582
277,2019-10-05,63.63576779026217,2923.2086142322096
278,2019-10-06,67.21106941838649,2746.49287054409
279,2019-10-07,65.82236842105263,3005.7003731343284
280,2019-10-08,65.5093984962406,2885.7704672897194
281,2019-10-09,64.4625468164794,3064.120297951583
282,2019-10-10,62.37898686679174,3116.7413857677902
283,2019-10-11,60.838951310861425,3160.2624535315986
284,2019-10-12,58.26070763500931,3349.1903345724904
285,2019-10-13,57.32216014897579,3319.947211895911
286,2019-10-14,60.655430711610485,3059.760223048327
287,2019-10-15,63.09439252336448,2981.330740740741
288,2019-10-16,63.475746268656714,2960.3478584729983
289,2019-10-17,61.96822429906542,3102.4940630797773
290,2019-10-18,61.27685185185185,3170.5387453874537
291,2019-10-19,62.05730129390018,3239.810720887246
292,2019-10-20,63.4760147601476,3019.2727941176468
293,2019-10-21,71.02025782688766,2446.8170642201835
294,2019-10-22,70.27818853974122,2923.4763302752294
295,2019-10-23,67.13761467889908,3160.5936014625227
296,2019-10-24,64.44852941176471,3211.0555758683727
297,2019-10-25,62.00091743119266,3386.4617915904937
298,2019-10-26,62.1139705882353,3297.647329650092
299,2019-10-27,62.26709796672828,3155.8040366972477
300,2019-10-28,62.87361623616236,3288.714364640884
301,2019-10-29,62.18173431734317,3224.4266055045873
302,2019-10-30,61.6595547309833,3255.970848708487
303,2019-10-31,64.38425925925925,3070.4927911275418
304,2019-11-01,64.30092592592592,3230.1031423290206
305,2019-11-02,63.76291512915129,3237.0632352941175
306,2019-11-03,64.10667903525047,3163.3058931860037
307,2019-11-04,63.63703703703704,3201.322242647059
308,2019-11-05,63.688661710037174,3091.986136783734
309,2019-11-06,66.23041044776119,3124.740925925926
310,2019-11-07,66.89044943820225,3017.7272727272725
311,2019-11-08,67.11847014925372,3014.2987084870847
312,2019-11-09,66.58598130841122,3109.565120593692
313,2019-11-10,66.78584729981378,3037.0118959107804
314,2019-11-11,64.70692883895131,3198.852690166976
315,2019-11-12,65.04307116104869,3132.3908752327743
316,2019-11-13,66.52621722846442,2860.104096834264
317,2019-11-14,69.18890977443608,2749.9719626168226
318,2019-11-15,67.44589552238806,2936.5202602230484
319,2019-11-16,65.28200371057514,3199.7877777777776
320,2019-11-17,65.87616387337057,3035.3092936802973
321,2019-11-18,66.90316573556797,2910.3499075785585
322,2019-11-19,65.8232044198895,3151.035845588235
323,2019-11-20,66.37822878228782,3134.531365313653
324,2019-11-21,64.98059149722735,3265.0546961325967
325,2019-11-22,65.765625,3265.91336996337
326,2019-11-23,66.36531365313652,3194.19304029304
327,2019-11-24,66.94128440366973,3103.0126605504583
328,2019-11-25,67.38511029411765,3151.748990825688
329,2019-11-26,70.78990825688074,2751.8076782449725
330,2019-11-27,72.60733944954129,2703.713686131387
331,2019-11-28,70.77614678899083,2942.489945155393
332,2019-11-29,69.3743119266055,3157.9195970695973
333,2019-11-30,67.89338235294117,3187.839010989011
334,2019-12-01,67.57247706422018,3249.5922935779818
335,2019-12-02,66.87637362637362,3251.8714285714286
336,2019-12-03,68.48994515539306,2991.0080291970803
337,2019-12-04,71.54021937842779,2868.746252285192
338,2019-12-05,70.70947176684882,2963.268306010929
339,2019-12-06,67.8485401459854,3154.818181818182
340,2019-12-07,65.84818181818181,3289.253005464481
341,2019-12-08,67.07559198542805,3098.449726775956
342,2019-12-09,70.71857923497268,2893.463818181818
343,2019-12-10,70.32032667876588,2959.4945355191257
344,2019-12-11,69.41454545454546,3047.846823956443
345,2019-12-12,69.4065934065934,3057.4643510054843
346,2019-12-13,68.07404021937843,3259.932536764706
347,2019-12-14,69.13443830570903,3077.4650092081033
348,2019-12-15,68.12939001848429,3164.1693014705884
349,2019-12-16,67.90331491712708,3044.581868131868
350,2019-12-17,68.84972170686457,2949.789724770642
